Symbol,Date,Close,Open,Bid,Ask,Last,Volume,AvgVolume,VolumeFirstMinute
MNSO,2021-01-07 16:05:00,29.0,28.61,28.35,28.35,28.35,53,35.0,65
MNSO,2021-01-07 16:06:00,29.0,28.61,28.32,28.32,28.32,,35.0,65
MNSO,2021-01-07 16:07:00,29.0,28.61,28.34,28.34,28.34,9,35.0,65
MNSO,2021-01-07 16:08:00,29.0,28.61,28.32,28.32,28.32,31,35.0,65
MNSO,2021-01-07 16:09:00,29.0,28.61,28.31,28.31,28.31,1,35.0,65
MNSO,2021-01-07 16:10:00,29.0,28.61,28.33,28.33,28.33,53,35.0,65
MNSO,2021-01-07 16:11:00,29.0,28.61,28.3,28.3,28.3,6,35.0,65
MNSO,2021-01-07 16:12:00,29.0,28.61,28.33,28.33,28.33,15,35.0,65
MNSO,2021-01-07 16:13:00,29.0,28.61,28.28,28.28,28.28,20,35.0,65
MNSO,2021-01-07 16:14:00,29.0,28.61,28.31,28.31,28.31,7,35.0,65
MNSO,2021-01-07 16:15:00,29.0,28.61,28.29,28.29,28.29,22,35.0,65
MNSO,2021-01-07 16:16:00,29.0,28.61,28.31,28.31,28.31,29,35.0,65
MNSO,2021-01-07 16:17:00,29.0,28.61,28.38,28.38,28.38,23,35.0,65
MNSO,2021-01-07 16:18:00,29.0,28.61,28.4,28.4,28.4,111,35.0,65
MNSO,2021-01-07 16:19:00,29.0,28.61,28.36,28.36,28.36,17,35.0,65
MNSO,2021-01-07 16:20:00,29.0,28.61,28.37,28.37,28.37,21,35.0,65
MNSO,2021-01-07 16:21:00,29.0,28.61,28.37,28.37,28.37,17,35.0,65
MNSO,2021-01-07 16:22:00,29.0,28.61,28.34,28.34,28.34,34,35.0,65
MNSO,2021-01-07 16:23:00,29.0,28.61,28.37,28.37,28.37,7,35.0,65
MNSO,2021-01-07 16:24:00,29.0,28.61,28.41,28.41,28.41,14,35.0,65
MNSO,2021-01-07 16:25:00,29.0,28.61,28.42,28.42,28.42,5,35.0,65
MNSO,2021-01-07 16:26:00,29.0,28.61,28.46,28.46,28.46,8,35.0,65
MNSO,2021-01-07 16:27:00,29.0,28.61,28.48,28.48,28.48,23,35.0,65
MNSO,2021-01-07 16:28:00,29.0,28.61,28.57,28.57,28.57,77,35.0,65
MNSO,2021-01-07 16:29:00,29.0,28.61,28.68,28.68,28.68,44,35.0,65
MNSO,2021-01-07 16:30:00,29.0,28.61,28.58,28.58,28.58,34,35.0,65
MNSO,2021-01-07 16:31:00,29.0,28.61,28.53,28.53,28.53,30,35.0,65
MNSO,2021-01-07 16:32:00,29.0,28.61,28.5,28.5,28.5,29,35.0,65
MNSO,2021-01-07 16:33:00,29.0,28.61,28.5,28.5,28.5,10,35.0,65
MNSO,2021-01-07 16:34:00,29.0,28.61,28.48,28.48,28.48,,35.0,65
MNSO,2021-01-07 16:35:00,29.0,28.61,28.53,28.53,28.53,78,35.0,65
MNSO,2021-01-07 16:36:00,29.0,28.61,28.54,28.54,28.54,29,35.0,65
MNSO,2021-01-07 16:37:00,29.0,28.61,28.53,28.53,28.53,49,35.0,65
MNSO,2021-01-07 16:38:00,29.0,28.61,28.55,28.55,28.55,53,35.0,65
MNSO,2021-01-07 16:39:00,29.0,28.61,28.54,28.54,28.54,39,35.0,65
MNSO,2021-01-07 16:40:00,29.0,28.61,28.54,28.54,28.54,69,35.0,65
MNSO,2021-01-07 16:41:00,29.0,28.61,28.55,28.55,28.55,29,35.0,65
