Symbol,Date,Close,Open,Bid,Ask,Last,Volume,AvgVolume,VolumeFirstMinute
QRTEP,2021-01-12 20:57:00,99.79,99.75,99.71,99.71,99.71,1,1.22,9
QRTEP,2021-01-12 20:58:00,99.79,99.75,99.71,99.71,99.71,,1.22,9
QRTEP,2021-01-12 20:59:00,99.79,99.75,99.71,99.71,99.71,1,1.22,9
QRTEP,2021-01-13 14:34:00,99.7,99.9,99.9,99.9,99.9,1,1.28,
QRTEP,2021-01-13 14:35:00,99.7,99.9,99.9,99.9,99.9,,1.28,
QRTEP,2021-01-13 14:36:00,99.7,99.9,99.9,99.9,99.9,,1.28,
QRTEP,2021-01-13 14:37:00,99.7,99.9,99.9,99.9,99.9,,1.28,
QRTEP,2021-01-13 14:38:00,99.7,99.9,99.9,99.9,99.9,,1.28,
QRTEP,2021-01-13 14:39:00,99.7,99.9,99.9,99.9,99.9,,1.28,
QRTEP,2021-01-13 14:40:00,99.7,99.9,99.86,99.86,99.86,1,1.28,
QRTEP,2021-01-13 14:41:00,99.7,99.9,99.86,99.86,99.86,,1.28,
QRTEP,2021-01-13 14:42:00,99.7,99.9,99.8,99.8,99.8,2,1.28,
QRTEP,2021-01-13 14:43:00,99.7,99.9,99.8,99.8,99.8,,1.28,
QRTEP,2021-01-13 14:44:00,99.7,99.9,99.8,99.8,99.8,,1.28,
QRTEP,2021-01-13 14:45:00,99.7,99.9,99.8,99.8,99.8,1,1.28,
QRTEP,2021-01-13 14:46:00,99.7,99.9,99.8,99.8,99.8,,1.28,
QRTEP,2021-01-13 14:47:00,99.7,99.9,99.8,99.8,99.8,,1.28,
QRTEP,2021-01-13 14:48:00,99.7,99.9,99.8,99.8,99.8,2,1.28,
QRTEP,2021-01-13 14:49:00,99.7,99.9,99.8,99.8,99.8,2,1.28,
QRTEP,2021-01-13 14:50:00,99.7,99.9,99.8,99.8,99.8,,1.28,
QRTEP,2021-01-13 14:51:00,99.7,99.9,99.8,99.8,99.8,,1.28,
QRTEP,2021-01-13 14:52:00,99.7,99.9,99.8,99.8,99.8,,1.28,
QRTEP,2021-01-13 14:53:00,99.7,99.9,99.8,99.8,99.8,,1.28,
QRTEP,2021-01-13 14:54:00,99.7,99.9,99.89,99.89,99.89,4,1.28,
QRTEP,2021-01-13 14:55:00,99.7,99.9,99.8,99.8,99.8,2,1.28,
QRTEP,2021-01-13 14:56:00,99.7,99.9,99.8,99.8,99.8,1,1.28,
QRTEP,2021-01-13 14:57:00,99.7,99.9,99.8,99.8,99.8,,1.28,
QRTEP,2021-01-13 14:58:00,99.7,99.9,99.8,99.8,99.8,3,1.28,
QRTEP,2021-01-13 14:59:00,99.7,99.9,99.8,99.8,99.8,2,1.28,
QRTEP,2021-01-13 15:00:00,99.7,99.9,99.8,99.8,99.8,,1.28,
QRTEP,2021-01-13 15:01:00,99.7,99.9,99.8,99.8,99.8,1,1.28,
QRTEP,2021-01-13 15:02:00,99.7,99.9,99.8,99.8,99.8,2,1.28,
QRTEP,2021-01-13 15:03:00,99.7,99.9,99.8,99.8,99.8,,1.28,
QRTEP,2021-01-13 15:04:00,99.7,99.9,99.8,99.8,99.8,,1.28,
QRTEP,2021-01-13 15:05:00,99.7,99.9,99.8,99.8,99.8,,1.28,
QRTEP,2021-01-13 15:06:00,99.7,99.9,99.95,99.95,99.95,2,1.28,
QRTEP,2021-01-13 15:07:00,99.7,99.9,99.95,99.95,99.95,,1.28,
QRTEP,2021-01-13 15:08:00,99.7,99.9,99.95,99.95,99.95,,1.28,
QRTEP,2021-01-13 15:09:00,99.7,99.9,99.95,99.95,99.95,,1.28,
QRTEP,2021-01-13 15:10:00,99.7,99.9,99.95,99.95,99.95,,1.28,
QRTEP,2021-01-13 15:11:00,99.7,99.9,99.89,99.89,99.89,1,1.28,
QRTEP,2021-01-13 15:12:00,99.7,99.9,99.89,99.89,99.89,,1.28,
QRTEP,2021-01-13 15:13:00,99.7,99.9,99.89,99.89,99.89,,1.28,
QRTEP,2021-01-13 15:14:00,99.7,99.9,99.89,99.89,99.89,,1.28,
QRTEP,2021-01-13 15:15:00,99.7,99.9,99.89,99.89,99.89,,1.28,
QRTEP,2021-01-13 15:16:00,99.7,99.9,99.87,99.87,99.87,1,1.28,
QRTEP,2021-01-13 15:17:00,99.7,99.9,99.87,99.87,99.87,,1.28,
QRTEP,2021-01-13 15:18:00,99.7,99.9,99.86,99.86,99.86,5,1.28,
QRTEP,2021-01-13 15:19:00,99.7,99.9,99.85,99.85,99.85,,1.28,
QRTEP,2021-01-13 15:20:00,99.7,99.9,99.85,99.85,99.85,,1.28,
QRTEP,2021-01-13 15:21:00,99.7,99.9,99.85,99.85,99.85,,1.28,
QRTEP,2021-01-13 15:22:00,99.7,99.9,99.85,99.85,99.85,,1.28,
QRTEP,2021-01-13 15:23:00,99.7,99.9,99.85,99.85,99.85,,1.28,
QRTEP,2021-01-13 15:24:00,99.7,99.9,99.85,99.85,99.85,,1.28,
QRTEP,2021-01-13 15:25:00,99.7,99.9,99.85,99.85,99.85,,1.28,
QRTEP,2021-01-13 15:26:00,99.7,99.9,99.85,99.85,99.85,,1.28,
QRTEP,2021-01-13 15:27:00,99.7,99.9,99.85,99.85,99.85,,1.28,
QRTEP,2021-01-13 15:28:00,99.7,99.9,99.85,99.85,99.85,1,1.28,
QRTEP,2021-01-13 15:29:00,99.7,99.9,99.85,99.85,99.85,,1.28,
QRTEP,2021-01-13 15:30:00,99.7,99.9,99.81,99.81,99.81,4,1.28,
QRTEP,2021-01-13 15:31:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 15:32:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 15:33:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 15:34:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 15:35:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 15:36:00,99.7,99.9,99.86,99.86,99.86,2,1.28,
QRTEP,2021-01-13 15:37:00,99.7,99.9,99.93,99.93,99.93,,1.28,
QRTEP,2021-01-13 15:38:00,99.7,99.9,99.93,99.93,99.93,,1.28,
QRTEP,2021-01-13 15:39:00,99.7,99.9,99.93,99.93,99.93,,1.28,
QRTEP,2021-01-13 15:40:00,99.7,99.9,99.93,99.93,99.93,,1.28,
QRTEP,2021-01-13 15:41:00,99.7,99.9,99.93,99.93,99.93,,1.28,
QRTEP,2021-01-13 15:42:00,99.7,99.9,99.93,99.93,99.93,,1.28,
QRTEP,2021-01-13 15:43:00,99.7,99.9,99.68,99.68,99.68,3,1.28,
QRTEP,2021-01-13 15:44:00,99.7,99.9,99.67,99.67,99.67,,1.28,
