Symbol,Date,Close,Open,Bid,Ask,Last,Volume,AvgVolume,VolumeFirstMinute
WOOF,2021-01-14 18:23:00,0,0,29.02,29.02,29.02,864,,
WOOF,2021-01-14 18:24:00,0,0,29.12,29.12,29.12,1279,,
WOOF,2021-01-14 18:25:00,0,0,29.32,29.32,29.32,1541,,
WOOF,2021-01-14 18:26:00,0,0,29.43,29.43,29.43,1172,,
WOOF,2021-01-14 18:27:00,0,0,29.47,29.47,29.47,1069,,
WOOF,2021-01-14 18:28:00,0,0,29.36,29.36,29.36,1048,,
WOOF,2021-01-14 18:29:00,0,0,29.2,29.2,29.2,1081,,
WOOF,2021-01-14 18:30:00,0,0,29.1,29.1,29.1,637,,
WOOF,2021-01-14 18:31:00,0,0,28.98,28.98,28.98,1124,,
WOOF,2021-01-14 18:32:00,0,0,28.73,28.73,28.73,1042,,
WOOF,2021-01-14 18:33:00,0,0,28.59,28.59,28.59,1591,,
WOOF,2021-01-14 18:34:00,0,0,28.57,28.57,28.57,1625,,
WOOF,2021-01-14 18:35:00,0,0,28.73,28.73,28.73,1538,,
WOOF,2021-01-14 18:36:00,0,0,28.91,28.91,28.91,979,,
WOOF,2021-01-14 18:37:00,0,0,29.06,29.06,29.06,1114,,
WOOF,2021-01-14 18:38:00,0,0,29.02,29.02,29.02,1317,,
WOOF,2021-01-14 18:39:00,0,0,29.22,29.22,29.22,1542,,
WOOF,2021-01-14 18:40:00,0,0,29.24,29.24,29.24,952,,
WOOF,2021-01-14 18:41:00,0,0,29.35,29.35,29.35,820,,
WOOF,2021-01-14 18:42:00,0,0,29.44,29.44,29.44,1504,,
WOOF,2021-01-14 18:43:00,0,0,29.38,29.38,29.38,1141,,
WOOF,2021-01-14 18:44:00,0,0,29.3,29.3,29.3,368,,
WOOF,2021-01-14 18:45:00,0,0,29.37,29.37,29.37,350,,
WOOF,2021-01-14 18:46:00,0,0,29.42,29.42,29.42,557,,
WOOF,2021-01-14 18:47:00,0,0,29.2,29.2,29.2,465,,
WOOF,2021-01-14 18:48:00,0,0,29.1,29.1,29.1,640,,
WOOF,2021-01-14 18:49:00,0,0,29.17,29.17,29.17,464,,
WOOF,2021-01-14 18:50:00,0,0,29.05,29.05,29.05,894,,
WOOF,2021-01-14 18:51:00,0,0,28.91,28.91,28.91,826,,
WOOF,2021-01-14 18:52:00,0,0,28.97,28.97,28.97,577,,
WOOF,2021-01-14 18:53:00,0,0,29.04,29.04,29.04,408,,
WOOF,2021-01-14 18:54:00,0,0,29.01,29.01,29.01,404,,
WOOF,2021-01-14 18:55:00,0,0,29.14,29.14,29.14,788,,
WOOF,2021-01-14 18:56:00,0,0,29.12,29.12,29.12,348,,
WOOF,2021-01-14 18:57:00,0,0,29.06,29.06,29.06,220,,
WOOF,2021-01-14 18:58:00,0,0,29.09,29.09,29.09,501,,
WOOF,2021-01-14 18:59:00,0,0,29.23,29.23,29.23,1308,,
WOOF,2021-01-14 19:00:00,0,0,29.5,29.5,29.5,1076,,
WOOF,2021-01-14 19:01:00,0,0,29.65,29.65,29.65,1280,,
WOOF,2021-01-14 19:02:00,0,0,29.45,29.45,29.45,508,,
WOOF,2021-01-14 19:03:00,0,0,29.43,29.43,29.43,551,,
WOOF,2021-01-14 19:04:00,0,0,29.23,29.23,29.23,596,,
WOOF,2021-01-14 19:05:00,0,0,29.33,29.33,29.33,389,,
WOOF,2021-01-14 19:06:00,0,0,29.29,29.29,29.29,568,,
WOOF,2021-01-14 19:07:00,0,0,29.28,29.28,29.28,450,,
WOOF,2021-01-14 19:08:00,0,0,29.39,29.39,29.39,697,,
WOOF,2021-01-14 19:09:00,0,0,29.63,29.63,29.63,808,,
WOOF,2021-01-14 19:10:00,0,0,29.85,29.85,29.85,1241,,
WOOF,2021-01-14 19:11:00,0,0,29.9,29.9,29.9,1137,,
WOOF,2021-01-14 19:12:00,0,0,29.88,29.88,29.88,910,,
WOOF,2021-01-14 19:13:00,0,0,29.9,29.9,29.9,820,,
WOOF,2021-01-14 19:14:00,0,0,29.83,29.83,29.83,688,,
WOOF,2021-01-14 19:15:00,0,0,29.7,29.7,29.7,562,,
WOOF,2021-01-14 19:16:00,0,0,29.71,29.71,29.71,356,,
WOOF,2021-01-14 19:17:00,0,0,29.82,29.82,29.82,681,,
WOOF,2021-01-14 19:18:00,0,0,29.86,29.86,29.86,858,,
WOOF,2021-01-14 19:19:00,0,0,29.89,29.89,29.89,764,,
WOOF,2021-01-14 19:20:00,0,0,30.1,30.1,30.1,2480,,
WOOF,2021-01-14 19:21:00,0,0,30.23,30.23,30.23,757,,
WOOF,2021-01-14 19:22:00,0,0,30.04,30.04,30.04,1495,,
WOOF,2021-01-14 19:23:00,0,0,29.96,29.96,29.96,695,,
WOOF,2021-01-14 19:24:00,0,0,29.8,29.8,29.8,736,,
WOOF,2021-01-14 19:25:00,0,0,29.81,29.81,29.81,522,,
WOOF,2021-01-14 19:26:00,0,0,29.86,29.86,29.86,676,,
WOOF,2021-01-14 19:27:00,0,0,29.74,29.74,29.74,551,,
WOOF,2021-01-14 19:28:00,0,0,29.77,29.77,29.77,342,,
WOOF,2021-01-14 19:29:00,0,0,29.88,29.88,29.88,445,,
WOOF,2021-01-14 19:30:00,0,0,29.82,29.82,29.82,360,,
WOOF,2021-01-14 19:31:00,0,0,29.52,29.52,29.52,1307,,
WOOF,2021-01-14 19:32:00,0,0,29.38,29.38,29.38,646,,
WOOF,2021-01-14 19:33:00,0,0,29.54,29.54,29.54,462,,
WOOF,2021-01-14 19:34:00,0,0,29.54,29.54,29.54,419,,
WOOF,2021-01-14 19:35:00,0,0,29.47,29.47,29.47,500,,
WOOF,2021-01-14 19:36:00,0,0,29.48,29.48,29.48,202,,
WOOF,2021-01-14 19:37:00,0,0,29.44,29.44,29.44,289,,
WOOF,2021-01-14 19:38:00,0,0,29.49,29.49,29.49,303,,
WOOF,2021-01-14 19:39:00,0,0,29.52,29.52,29.52,469,,
WOOF,2021-01-14 19:40:00,0,0,29.47,29.47,29.47,337,,
WOOF,2021-01-14 19:41:00,0,0,29.46,29.46,29.46,243,,
WOOF,2021-01-14 19:42:00,0,0,29.48,29.48,29.48,334,,
WOOF,2021-01-14 19:43:00,0,0,29.49,29.49,29.49,264,,
WOOF,2021-01-14 19:44:00,0,0,29.48,29.48,29.48,218,,
WOOF,2021-01-14 19:45:00,0,0,29.53,29.53,29.53,525,,
WOOF,2021-01-14 19:46:00,0,0,29.52,29.52,29.52,1311,,
WOOF,2021-01-14 19:47:00,0,0,29.5,29.5,29.5,300,,
WOOF,2021-01-14 19:48:00,0,0,29.4,29.4,29.4,878,,
WOOF,2021-01-14 19:49:00,0,0,29.36,29.36,29.36,356,,
WOOF,2021-01-14 19:50:00,0,0,29.2,29.2,29.2,816,,
WOOF,2021-01-14 19:51:00,0,0,29.02,29.02,29.02,1485,,
WOOF,2021-01-14 19:52:00,0,0,29.15,29.15,29.15,418,,
WOOF,2021-01-14 19:53:00,0,0,29.34,29.34,29.34,383,,
WOOF,2021-01-14 19:54:00,0,0,29.31,29.31,29.31,612,,
WOOF,2021-01-14 19:55:00,0,0,29.13,29.13,29.13,814,,
WOOF,2021-01-14 19:56:00,0,0,29.04,29.04,29.04,1212,,
WOOF,2021-01-14 19:57:00,0,0,28.99,28.99,28.99,846,,
WOOF,2021-01-14 19:58:00,0,0,28.97,28.97,28.97,692,,
WOOF,2021-01-14 19:59:00,0,0,28.88,28.88,28.88,707,,
WOOF,2021-01-14 20:00:00,0,0,28.89,28.89,28.89,530,,
WOOF,2021-01-14 20:01:00,0,0,28.72,28.72,28.72,921,,
WOOF,2021-01-14 20:02:00,0,0,28.76,28.76,28.76,848,,
WOOF,2021-01-14 20:03:00,0,0,28.85,28.85,28.85,411,,
WOOF,2021-01-14 20:04:00,0,0,28.71,28.71,28.71,773,,
WOOF,2021-01-14 20:05:00,0,0,28.67,28.67,28.67,412,,
WOOF,2021-01-14 20:06:00,0,0,28.67,28.67,28.67,634,,
WOOF,2021-01-14 20:07:00,0,0,28.52,28.52,28.52,1820,,
WOOF,2021-01-14 20:08:00,0,0,28.29,28.29,28.29,1482,,
WOOF,2021-01-14 20:09:00,0,0,28.23,28.23,28.23,1133,,
WOOF,2021-01-14 20:10:00,0,0,28.26,28.26,28.26,915,,
WOOF,2021-01-14 20:11:00,0,0,28.27,28.27,28.27,978,,
WOOF,2021-01-14 20:12:00,0,0,28.09,28.09,28.09,1547,,
WOOF,2021-01-14 20:13:00,0,0,28.11,28.11,28.11,884,,
WOOF,2021-01-14 20:14:00,0,0,28.1,28.1,28.1,748,,
WOOF,2021-01-14 20:15:00,0,0,28.1,28.1,28.1,1064,,
WOOF,2021-01-14 20:16:00,0,0,28.3,28.3,28.3,1097,,
WOOF,2021-01-14 20:17:00,0,0,28.26,28.26,28.26,550,,
WOOF,2021-01-14 20:18:00,0,0,28.13,28.13,28.13,752,,
WOOF,2021-01-14 20:19:00,0,0,28.26,28.26,28.26,415,,
WOOF,2021-01-14 20:20:00,0,0,28.23,28.23,28.23,880,,
WOOF,2021-01-14 20:21:00,0,0,28.25,28.25,28.25,2264,,
WOOF,2021-01-14 20:22:00,0,0,28.23,28.23,28.23,507,,
WOOF,2021-01-14 20:23:00,0,0,28.21,28.21,28.21,378,,
WOOF,2021-01-14 20:24:00,0,0,28.25,28.25,28.25,465,,
WOOF,2021-01-14 20:25:00,0,0,28.24,28.24,28.24,411,,
WOOF,2021-01-14 20:26:00,0,0,28.24,28.24,28.24,299,,
WOOF,2021-01-14 20:27:00,0,0,28.2,28.2,28.2,1638,,
WOOF,2021-01-14 20:28:00,0,0,27.91,27.91,27.91,3355,,
WOOF,2021-01-14 20:29:00,0,0,27.65,27.65,27.65,1628,,
WOOF,2021-01-14 20:30:00,0,0,27.7,27.7,27.7,1021,,
WOOF,2021-01-14 20:31:00,0,0,28.1,28.1,28.1,1312,,
WOOF,2021-01-14 20:32:00,0,0,28.35,28.35,28.35,1174,,
WOOF,2021-01-14 20:33:00,0,0,28.45,28.45,28.45,851,,
WOOF,2021-01-14 20:34:00,0,0,28.25,28.25,28.25,1024,,
WOOF,2021-01-14 20:35:00,0,0,27.96,27.96,27.96,673,,
WOOF,2021-01-14 20:36:00,0,0,27.94,27.94,27.94,824,,
WOOF,2021-01-14 20:37:00,0,0,28.0,28.0,28.0,543,,
WOOF,2021-01-14 20:38:00,0,0,27.99,27.99,27.99,652,,
WOOF,2021-01-14 20:39:00,0,0,28.0,28.0,28.0,576,,
WOOF,2021-01-14 20:40:00,0,0,27.98,27.98,27.98,514,,
WOOF,2021-01-14 20:41:00,0,0,27.88,27.88,27.88,693,,
WOOF,2021-01-14 20:42:00,0,0,27.88,27.88,27.88,256,,
WOOF,2021-01-14 20:43:00,0,0,27.95,27.95,27.95,679,,
WOOF,2021-01-14 20:44:00,0,0,27.86,27.86,27.86,802,,
WOOF,2021-01-14 20:45:00,0,0,27.55,27.55,27.55,2517,,
WOOF,2021-01-14 20:46:00,0,0,27.5,27.5,27.5,1007,,
WOOF,2021-01-14 20:47:00,0,0,27.49,27.49,27.49,688,,
WOOF,2021-01-14 20:48:00,0,0,27.49,27.49,27.49,823,,
WOOF,2021-01-14 20:49:00,0,0,27.5,27.5,27.5,772,,
WOOF,2021-01-14 20:50:00,0,0,27.7,27.7,27.7,3593,,
WOOF,2021-01-14 20:51:00,0,0,28.1,28.1,28.1,1472,,
WOOF,2021-01-14 20:52:00,0,0,28.18,28.18,28.18,1354,,
WOOF,2021-01-14 20:53:00,0,0,28.24,28.24,28.24,1172,,
WOOF,2021-01-14 20:54:00,0,0,28.37,28.37,28.37,1376,,
WOOF,2021-01-14 20:55:00,0,0,28.67,28.67,28.67,3492,,
WOOF,2021-01-14 20:56:00,0,0,28.95,28.95,28.95,2694,,
WOOF,2021-01-14 20:57:00,0,0,28.98,28.98,28.98,2202,,
WOOF,2021-01-14 20:58:00,0,0,29.05,29.05,29.05,2364,,
WOOF,2021-01-14 20:59:00,0,0,29.17,29.17,29.17,2625,,
WOOF,2021-01-15 14:30:00,29.4,29.08,29.15,29.15,29.15,6522,2082.71,6522
WOOF,2021-01-15 14:31:00,29.4,29.08,28.8,28.8,28.8,724,2082.71,6522
WOOF,2021-01-15 14:32:00,29.4,29.08,28.73,28.73,28.73,805,2082.71,6522
WOOF,2021-01-15 14:33:00,29.4,29.08,29.1,29.1,29.1,2197,2082.71,6522
WOOF,2021-01-15 14:34:00,29.4,29.08,29.95,29.95,29.95,2656,2082.71,6522
WOOF,2021-01-15 14:35:00,29.4,29.08,29.96,29.96,29.96,1569,2082.71,6522
WOOF,2021-01-15 14:36:00,29.4,29.08,29.93,29.93,29.93,1032,2082.71,6522
WOOF,2021-01-15 14:37:00,29.4,29.08,30.03,30.03,30.03,1713,2082.71,6522
WOOF,2021-01-15 14:38:00,29.4,29.08,30.02,30.02,30.02,881,2082.71,6522
WOOF,2021-01-15 14:39:00,29.4,29.08,29.98,29.98,29.98,836,2082.71,6522
WOOF,2021-01-15 14:40:00,29.4,29.08,29.67,29.67,29.67,926,2082.71,6522
WOOF,2021-01-15 14:41:00,29.4,29.08,29.39,29.39,29.39,1038,2082.71,6522
WOOF,2021-01-15 14:42:00,29.4,29.08,29.25,29.25,29.25,733,2082.71,6522
WOOF,2021-01-15 14:43:00,29.4,29.08,29.27,29.27,29.27,770,2082.71,6522
WOOF,2021-01-15 14:44:00,29.4,29.08,29.01,29.01,29.01,1097,2082.71,6522
WOOF,2021-01-15 14:45:00,29.4,29.08,29.15,29.15,29.15,694,2082.71,6522
WOOF,2021-01-15 14:46:00,29.4,29.08,29.1,29.1,29.1,550,2082.71,6522
WOOF,2021-01-15 14:47:00,29.4,29.08,29.0,29.0,29.0,662,2082.71,6522
WOOF,2021-01-15 14:48:00,29.4,29.08,28.99,28.99,28.99,222,2082.71,6522
WOOF,2021-01-15 14:49:00,29.4,29.08,29.11,29.11,29.11,438,2082.71,6522
WOOF,2021-01-15 14:50:00,29.4,29.08,29.09,29.09,29.09,420,2082.71,6522
WOOF,2021-01-15 14:51:00,29.4,29.08,29.28,29.28,29.28,962,2082.71,6522
WOOF,2021-01-15 14:52:00,29.4,29.08,29.54,29.54,29.54,872,2082.71,6522
WOOF,2021-01-15 14:53:00,29.4,29.08,29.65,29.65,29.65,770,2082.71,6522
WOOF,2021-01-15 14:54:00,29.4,29.08,29.69,29.69,29.69,796,2082.71,6522
WOOF,2021-01-15 14:55:00,29.4,29.08,29.61,29.61,29.61,502,2082.71,6522
WOOF,2021-01-15 14:56:00,29.4,29.08,29.78,29.78,29.78,1246,2082.71,6522
WOOF,2021-01-15 14:57:00,29.4,29.08,29.77,29.77,29.77,546,2082.71,6522
WOOF,2021-01-15 14:58:00,29.4,29.08,29.61,29.61,29.61,373,2082.71,6522
WOOF,2021-01-15 14:59:00,29.4,29.08,29.58,29.58,29.58,271,2082.71,6522
WOOF,2021-01-15 15:00:00,29.4,29.08,29.44,29.44,29.44,701,2082.71,6522
WOOF,2021-01-15 15:01:00,29.4,29.08,29.17,29.17,29.17,735,2082.71,6522
WOOF,2021-01-15 15:02:00,29.4,29.08,29.12,29.12,29.12,299,2082.71,6522
WOOF,2021-01-15 15:03:00,29.4,29.08,29.2,29.2,29.2,436,2082.71,6522
WOOF,2021-01-15 15:04:00,29.4,29.08,29.19,29.19,29.19,341,2082.71,6522
WOOF,2021-01-15 15:05:00,29.4,29.08,29.08,29.08,29.08,385,2082.71,6522
WOOF,2021-01-15 15:06:00,29.4,29.08,29.08,29.08,29.08,800,2082.71,6522
WOOF,2021-01-15 15:07:00,29.4,29.08,29.3,29.3,29.3,403,2082.71,6522
WOOF,2021-01-15 15:08:00,29.4,29.08,29.41,29.41,29.41,443,2082.71,6522
WOOF,2021-01-15 15:09:00,29.4,29.08,29.52,29.52,29.52,698,2082.71,6522
WOOF,2021-01-15 15:10:00,29.4,29.08,29.53,29.53,29.53,631,2082.71,6522
WOOF,2021-01-15 15:11:00,29.4,29.08,29.44,29.44,29.44,247,2082.71,6522
WOOF,2021-01-15 15:12:00,29.4,29.08,29.36,29.36,29.36,346,2082.71,6522
WOOF,2021-01-15 15:13:00,29.4,29.08,29.18,29.18,29.18,383,2082.71,6522
WOOF,2021-01-15 15:14:00,29.4,29.08,29.07,29.07,29.07,541,2082.71,6522
WOOF,2021-01-15 15:15:00,29.4,29.08,28.94,28.94,28.94,896,2082.71,6522
WOOF,2021-01-15 15:16:00,29.4,29.08,28.73,28.73,28.73,735,2082.71,6522
WOOF,2021-01-15 15:17:00,29.4,29.08,28.78,28.78,28.78,686,2082.71,6522
WOOF,2021-01-15 15:18:00,29.4,29.08,28.33,28.33,28.33,1349,2082.71,6522
WOOF,2021-01-15 15:19:00,29.4,29.08,28.02,28.02,28.02,2018,2082.71,6522
WOOF,2021-01-15 15:20:00,29.4,29.08,28.05,28.05,28.05,810,2082.71,6522
WOOF,2021-01-15 15:21:00,29.4,29.08,28.15,28.15,28.15,490,2082.71,6522
WOOF,2021-01-15 15:22:00,29.4,29.08,27.77,27.77,27.77,1322,2082.71,6522
WOOF,2021-01-15 15:23:00,29.4,29.08,27.29,27.29,27.29,1273,2082.71,6522
WOOF,2021-01-15 15:24:00,29.4,29.08,27.33,27.33,27.33,848,2082.71,6522
WOOF,2021-01-15 15:25:00,29.4,29.08,27.62,27.62,27.62,771,2082.71,6522
WOOF,2021-01-15 15:26:00,29.4,29.08,27.79,27.79,27.79,574,2082.71,6522
WOOF,2021-01-15 15:27:00,29.4,29.08,27.74,27.74,27.74,833,2082.71,6522
WOOF,2021-01-15 15:28:00,29.4,29.08,27.78,27.78,27.78,332,2082.71,6522
WOOF,2021-01-15 15:29:00,29.4,29.08,27.75,27.75,27.75,427,2082.71,6522
WOOF,2021-01-15 15:30:00,29.4,29.08,27.76,27.76,27.76,336,2082.71,6522
WOOF,2021-01-15 15:31:00,29.4,29.08,27.8,27.8,27.8,773,2082.71,6522
WOOF,2021-01-15 15:32:00,29.4,29.08,27.82,27.82,27.82,749,2082.71,6522
WOOF,2021-01-15 15:33:00,29.4,29.08,27.97,27.97,27.97,557,2082.71,6522
WOOF,2021-01-15 15:34:00,29.4,29.08,28.16,28.16,28.16,732,2082.71,6522
WOOF,2021-01-15 15:35:00,29.4,29.08,28.14,28.14,28.14,511,2082.71,6522
WOOF,2021-01-15 15:36:00,29.4,29.08,28.06,28.06,28.06,226,2082.71,6522
WOOF,2021-01-15 15:37:00,29.4,29.08,28.13,28.13,28.13,325,2082.71,6522
WOOF,2021-01-15 15:38:00,29.4,29.08,28.09,28.09,28.09,230,2082.71,6522
WOOF,2021-01-15 15:39:00,29.4,29.08,28.22,28.22,28.22,318,2082.71,6522
WOOF,2021-01-15 15:40:00,29.4,29.08,28.34,28.34,28.34,359,2082.71,6522
WOOF,2021-01-15 15:41:00,29.4,29.08,28.25,28.25,28.25,175,2082.71,6522
WOOF,2021-01-15 15:42:00,29.4,29.08,28.17,28.17,28.17,187,2082.71,6522
WOOF,2021-01-15 15:43:00,29.4,29.08,28.18,28.18,28.18,133,2082.71,6522
WOOF,2021-01-15 15:44:00,29.4,29.08,28.21,28.21,28.21,108,2082.71,6522
WOOF,2021-01-15 15:45:00,29.4,29.08,28.18,28.18,28.18,163,2082.71,6522
WOOF,2021-01-15 15:46:00,29.4,29.08,28.39,28.39,28.39,474,2082.71,6522
WOOF,2021-01-15 15:47:00,29.4,29.08,28.42,28.42,28.42,441,2082.71,6522
WOOF,2021-01-15 15:48:00,29.4,29.08,28.54,28.54,28.54,296,2082.71,6522
WOOF,2021-01-15 15:49:00,29.4,29.08,28.45,28.45,28.45,782,2082.71,6522
WOOF,2021-01-15 15:50:00,29.4,29.08,28.41,28.41,28.41,320,2082.71,6522
WOOF,2021-01-15 15:51:00,29.4,29.08,28.42,28.42,28.42,99,2082.71,6522
WOOF,2021-01-15 15:52:00,29.4,29.08,28.43,28.43,28.43,99,2082.71,6522
WOOF,2021-01-15 15:53:00,29.4,29.08,28.59,28.59,28.59,419,2082.71,6522
WOOF,2021-01-15 15:54:00,29.4,29.08,28.67,28.67,28.67,344,2082.71,6522
WOOF,2021-01-15 15:55:00,29.4,29.08,28.77,28.77,28.77,428,2082.71,6522
WOOF,2021-01-15 15:56:00,29.4,29.08,28.73,28.73,28.73,336,2082.71,6522
WOOF,2021-01-15 15:57:00,29.4,29.08,28.8,28.8,28.8,214,2082.71,6522
WOOF,2021-01-15 15:58:00,29.4,29.08,28.69,28.69,28.69,435,2082.71,6522
WOOF,2021-01-15 15:59:00,29.4,29.08,28.6,28.6,28.6,249,2082.71,6522
WOOF,2021-01-15 16:00:00,29.4,29.08,28.48,28.48,28.48,342,2082.71,6522
WOOF,2021-01-15 16:01:00,29.4,29.08,28.45,28.45,28.45,251,2082.71,6522
WOOF,2021-01-15 16:02:00,29.4,29.08,28.45,28.45,28.45,237,2082.71,6522
WOOF,2021-01-15 16:03:00,29.4,29.08,28.58,28.58,28.58,101,2082.71,6522
WOOF,2021-01-15 16:04:00,29.4,29.08,28.49,28.49,28.49,221,2082.71,6522
WOOF,2021-01-15 16:05:00,29.4,29.08,28.52,28.52,28.52,80,2082.71,6522
WOOF,2021-01-15 16:06:00,29.4,29.08,28.43,28.43,28.43,137,2082.71,6522
WOOF,2021-01-15 16:07:00,29.4,29.08,28.42,28.42,28.42,163,2082.71,6522
WOOF,2021-01-15 16:08:00,29.4,29.08,28.36,28.36,28.36,280,2082.71,6522
WOOF,2021-01-15 16:09:00,29.4,29.08,28.23,28.23,28.23,229,2082.71,6522
WOOF,2021-01-15 16:10:00,29.4,29.08,28.24,28.24,28.24,176,2082.71,6522
WOOF,2021-01-15 16:11:00,29.4,29.08,28.18,28.18,28.18,249,2082.71,6522
WOOF,2021-01-15 16:12:00,29.4,29.08,28.14,28.14,28.14,122,2082.71,6522
WOOF,2021-01-15 16:13:00,29.4,29.08,28.02,28.02,28.02,310,2082.71,6522
WOOF,2021-01-15 16:14:00,29.4,29.08,28.1,28.1,28.1,107,2082.71,6522
WOOF,2021-01-15 16:15:00,29.4,29.08,28.12,28.12,28.12,77,2082.71,6522
WOOF,2021-01-15 16:16:00,29.4,29.08,28.09,28.09,28.09,136,2082.71,6522
