Financial Instrument,Volume ($),Shortable,Average Volume,Bid,Ask,Average Volume ($),
IPG,SMART,USD,,,4040500.0,36.65,38.34,,
AAP,SMART,USD,,,731400.0,187.27,229.90,,
CMS,SMART,USD,,,2373400.0,61.79,64.18,,
WSM,SMART,USD,,,945100.0,156.30,163.50,,
IP,SMART,USD,,,2530000.0,59.00,60.09,,
SKLZ,SMART,USD,254702.0,NoMD,13153000.00,11.24,11.27,148234310.00,
KEY,SMART,USD,,,7166800.0,20.17,20.68,,
PCG,SMART,USD,915.0,NoMD,16134600.00,9.20,9.87,147631590.00,
BURL,SMART,USD,,,429500.0,,,,
CTXS,SMART,USD,,,1440900.0,99.00,103.99,,
MSI,SMART,USD,,,626600.0,228.29,238.74,,
COG,SMART,USD,,,9187600.0,15.50,16.07,,
CTVA,SMART,USD,,,3155800.0,45.14,46.60,,
VRSK,SMART,USD,,,758100.0,185.21,210.00,,
RKT,SMART,USD,33750.0,NoMD,7731700.0,18.76,19.10,144969375.00,
HSY,SMART,USD,,,808000.0,173.90,184.28,,
MLM,SMART,USD,,,374300.0,348.00,420.00,,
RF,SMART,USD,,,7011700.0,20.05,20.50,,
TSN,SMART,USD,,,1754700.0,80.80,81.95,,
EXPD,SMART,USD,,,1158900.0,119.46,126.81,,
VMW,SMART,USD,,,908300.0,157.66,160.00,,
ZNGA,SMART,USD,3300.0,,17300100.00,8.22,8.25,142725825.00,
NDAQ,SMART,USD,,,746900.0,189.20,196.84,,
ES,SMART,USD,,,1577000.0,88.61,92.99,,
MVIS,SMART,USD,8406.0,,10066900.00,14.00,14.08,141037269.00,
PKI,SMART,USD,,,766300.0,174.59,187.18,,
CNP,SMART,USD,,,5206600.0,23.00,27.00,,
KMX,SMART,USD,,,1092900.0,126.90,129.70,,
WHR,SMART,USD,,,601700.0,225.70,238.62,,
CHPT,SMART,USD,73656.0,,5860200.0,23.75,24.10,139238352.00,
APO,SMART,USD,,,2343700.0,58.50,60.10,,
CDW,SMART,USD,19843.0,,699600.0,,,138821628.00,
MT,SMART,USD,3602.0,,3841900.0,35.79,35.82,138385238.00,
STE,SMART,USD,,,632300.0,,,,
NLOK,SMART,USD,,,5255600.0,25.38,27.03,,
OKE,SMART,USD,10460.0,,2639000.0,50.00,53.50,138019700.00,
EPD,SMART,USD,49544.0,,6122500.0,22.32,22.80,137878700.00,
UAA,SMART,USD,,,5407800.0,25.00,25.60,,
AEO,SMART,USD,,,4133200.0,32.07,35.58,,
AVTR,SMART,USD,,,3553700.0,38.60,39.80,,
TPR,SMART,USD,26490.0,,3104800.0,43.51,45.66,137076920.00,
PHM,SMART,USD,5392.0,,2535900.0,53.90,55.50,136735728.00,
CBRE,SMART,USD,,,1433000.0,93.00,,,
XPO,SMART,USD,,,1515800.0,87.32,92.02,,
LPX,SMART,USD,,,2286700.0,57.23,61.70,,
MAS,SMART,USD,,,2146700.0,61.50,63.30,,
DTE,SMART,USD,,,1115600.0,,,,
ZBRA,SMART,USD,,,235000.0,510.33,,,
K,SMART,USD,,,2043700.0,64.47,66.30,,
ET,SMART,USD,9690.0,,13784100.00,9.41,9.69,133567929.00,
RSG,SMART,USD,,,1102400.0,117.00,121.49,,
ALNY,SMART,USD,,,675200.0,178.22,204.44,,
CAR,SMART,USD,,,1441500.0,90.11,98.45,,
MRIN,SMART,USD,5665.0,,25649800.00,5.13,5.34,132096470.00,
ZEN,SMART,USD,,,1066700.0,122.53,123.72,,
FRC,SMART,USD,,,663200.0,192.97,204.08,,
AKAM,SMART,USD,,,1133600.0,114.37,118.97,,
S,SMART,USD,,,2605100.0,50.21,50.40,,
NTAP,SMART,USD,,,1583100.0,79.85,83.38,,
APA,SMART,USD,,,7282300.0,17.55,19.20,,
HES,SMART,USD,,,1859200.0,68.33,71.43,,
SBNY,SMART,USD,,,504700.0,248.12,265.67,,
HPE,SMART,USD,,,8672100.0,14.82,15.39,,
IR,SMART,USD,,,2477300.0,35.00,53.43,,
ANSS,SMART,USD,,,357300.0,355.57,,,
EXAS,SMART,USD,,,1393500.0,90.10,102.00,,
PODD,SMART,USD,,,450300.0,274.41,299.84,,
CPRT,SMART,USD,,,914400.0,129.43,143.00,,
CAH,SMART,USD,,,2475400.0,50.00,52.14,,
CLVT,SMART,USD,,,5601700.0,21.28,28.77,,
PEG,SMART,USD,,,1963000.0,62.94,70.00,,
YUMC,SMART,USD,,,2063300.0,60.30,62.30,,
DISCK,SMART,USD,,,4691700.0,26.70,27.85,,
PPL,SMART,USD,,,4295600.0,28.87,29.50,,
AES,SMART,USD,,,5091200.0,23.42,25.24,,
HIG,SMART,USD,,,1852200.0,66.70,68.70,,
STMP,SMART,USD,,,385000.0,232.00,332.00,,
DOV,SMART,USD,,,732400.0,157.35,,,
STNE,SMART,USD,,,2359500.0,51.28,54.98,,
NRG,SMART,USD,,,2872200.0,43.00,45.06,,
RL,SMART,USD,,,1005800.0,121.92,126.28,,
SNDL,SMART,USD,156841.0,,160613200.00,0.7730,0.7755,124154003.00,
FCEL,SMART,USD,179375.0,,19896400.00,6.21,6.25,124352500.00,
MTB,SMART,USD,,,886000.0,135.54,143.70,,
SU,SMART,USD,,,6448000.0,19.09,19.98,,
AWK,SMART,USD,,,686600.0,177.43,181.56,,
AME,SMART,USD,,,892000.0,134.57,149.97,,
CLNE,SMART,USD,10360.0,,16512900.00,7.41,7.64,122195460.00,
OMC,SMART,USD,,,1618600.0,75.00,76.79,,
CE,SMART,USD,,,751800.0,144.60,166.00,,
POOL,SMART,USD,,,250200.0,450.02,510.00,,
FVRR,SMART,USD,277120.0,,700000.0,173.30,174.99,121240000.00,
YETI,SMART,USD,,,1187400.0,92.23,105.00,,
FE,SMART,USD,,,3129700.0,38.00,40.00,,
PAGS,SMART,USD,,,2055100.0,51.63,66.04,,
TDY,SMART,USD,,,265100.0,435.79,471.68,,
NTR,SMART,USD,,,1888900.0,62.34,67.42,,
SIRI,SMART,USD,,,19920900.00,6.00,6.09,,
NKLA,SMART,USD,259478.0,,12653100.00,9.46,9.47,119824857.00,
TFX,SMART,USD,,,327200.0,353.78,376.76,,
NTRA,SMART,USD,,,1186000.0,96.48,105.06,,
TXG,SMART,USD,,,746100.0,155.05,181.00,,
ESTC,SMART,USD,,,774400.0,153.20,160.20,,
BSY,SMART,USD,,,1856300.0,42.13,65.51,,
ELAN,SMART,USD,,,3834800.0,30.28,31.35,,
BTU,SMART,USD,4026.0,,8846800.0,13.10,13.42,118724056.00,
LMND,SMART,USD,,,1606300.0,73.00,75.05,,
LSPD,SMART,USD,,,1241600.0,93.00,97.64,,
SGEN,SMART,USD,,,753200.0,140.00,175.00,,
AN,SMART,USD,,,1013600.0,109.00,126.00,,
JWN,SMART,USD,,,3274200.0,35.08,35.73,,
CAG,SMART,USD,,,3427900.0,33.52,34.60,,
EDIT,SMART,USD,6249.0,NoMD,1864700.0,59.59,65.00,116525103.00,
CCK,SMART,USD,,,1075800.0,106.60,108.00,,
COO,SMART,USD,,,265900.0,290.00,,,
LUMN,SMART,USD,,,9551700.0,12.00,12.30,,
CHD,SMART,USD,,,1355600.0,83.86,86.30,,
EIX,SMART,USD,,,2018600.0,55.00,58.08,,
AVLR,SMART,USD,,,696500.0,146.00,273.99,,
CHKP,SMART,USD,,,925800.0,113.02,131.00,,
AEE,SMART,USD,,,1280600.0,87.42,,,
ABC,SMART,USD,,,948100.0,113.80,143.48,,
TD,SMART,USD,,,1645700.0,63.00,76.00,,
VTNR,SMART,USD,15428.0,NoMD,13931100.00,8.12,8.40,113120532.00,
MGA,SMART,USD,8594.0,NoMD,1316100.0,85.10,87.00,113105634.00,
JBLU,SMART,USD,1529.0,NoMD,7389500.0,14.50,15.56,112985455.00,
PLAN,SMART,USD,,,1920200.0,52.35,59.00,,
MKTX,SMART,USD,,,243300.0,429.33,,,
CPRI,SMART,USD,,,1884500.0,57.80,61.80,,
WEN,SMART,USD,,,4705300.0,23.10,23.95,,
TECH,SMART,USD,,,238800.0,445.94,485.44,,
CPB,SMART,USD,,,2571900.0,42.00,43.30,,
AHPI,SMART,USD,37727.0,NoMD,9087600.0,12.01,12.17,110596092.00,
TRGP,SMART,USD,,,2514800.0,41.92,45.82,,
OSTK,SMART,USD,,,1495800.0,71.51,74.00,,
WEC,SMART,USD,,,1128900.0,94.90,98.30,,
TECK,SMART,USD,20700.0,NoMD,4699700.0,22.40,23.40,108093100.00,
JBHT,SMART,USD,,,612400.0,169.99,181.14,,
MHK,SMART,USD,,,510500.0,,220.13,,
MKC,SMART,USD,,,1230700.0,85.82,89.39,,
MP,SMART,USD,,,2891400.0,36.18,38.00,,
ALK,SMART,USD,,,1834100.0,56.50,60.00,,
AXTA,SMART,USD,,,3309400.0,28.15,32.35,,
RY,SMART,USD,,,1007300.0,83.33,,,
XYL,SMART,USD,,,801000.0,128.75,,,
VTRS,SMART,USD,,,7046600.0,14.80,15.04,,
NURO,SMART,USD,14300.0,NoMD,8084200.0,12.20,12.97,105094600.00,
ETR,SMART,USD,,,953700.0,106.24,112.00,,
CLDR,SMART,USD,,,6553100.0,15.61,15.91,,
TRU,SMART,USD,,,872500.0,110.25,127.50,,
VRSN,SMART,USD,,,496900.0,206.90,212.92,,
AVY,SMART,USD,,,482700.0,,250.00,,
CSGP,SMART,USD,,,1226900.0,80.02,89.98,,
IVZ,SMART,USD,,,4156000.0,24.50,24.84,,
NVR,SMART,USD,,,19660.0,5099.99,5409.84,,
TYL,SMART,USD,,,215100.0,460.83,493.89,,
ATUS,SMART,USD,,,3631200.0,28.15,29.10,,
SJM,SMART,USD,,,771300.0,128.30,136.82,,
CF,SMART,USD,,,2107900.0,47.47,49.70,,
EQH,SMART,USD,,,3172600.0,31.35,32.13,,
PII,SMART,USD,,,766900.0,127.49,136.46,,
PVH,SMART,USD,,,870300.0,115.00,119.87,,
RGEN,SMART,USD,,,392600.0,249.37,265.79,,
BG,SMART,USD,,,1277900.0,75.01,80.35,,
LNG,SMART,USD,,,1160200.0,80.00,88.00,,
HWM,SMART,USD,,,3146600.0,32.00,33.40,,
CHGG,SMART,USD,,,1213900.0,81.81,84.41,,
DISH,SMART,USD,,,2359600.0,41.76,44.00,,
PWR,SMART,USD,,,1025900.0,93.84,100.59,,
GRMN,SMART,USD,,,596200.0,163.09,,,
FFIV,SMART,USD,,,488100.0,199.38,207.34,,
UHS,SMART,USD,,,667100.0,145.01,153.30,,
JLL,SMART,USD,,,398400.0,,254.00,,
CREE,SMART,USD,,,1093400.0,85.10,97.95,,
NVCR,SMART,USD,,,709000.0,132.13,149.34,,
CMA,SMART,USD,,,1314700.0,73.09,81.47,,
FOXA,SMART,USD,,,2652500.0,36.11,38.15,,
SI,SMART,USD,34047.0,NoMD,862300.0,112.00,116.50,97862427.00,
DXC,SMART,USD,,,2351200.0,40.52,41.78,,
SNA,SMART,USD,,,420400.0,,,,
HFC,SMART,USD,3020.0,NoMD,3194700.0,29.60,30.80,96479940.00,
LNC,SMART,USD,,,1365800.0,69.80,71.80,,
GWW,SMART,USD,,,218500.0,423.62,451.15,,
DTM,SMART,USD,,,2259000.0,,,,
BIO,SMART,USD,,,122700.0,,,,
GH,SMART,USD,,,937600.0,87.76,104.23,,
CHRW,SMART,USD,,,1032400.0,91.06,97.04,,
WAB,SMART,USD,,,1065000.0,87.12,91.80,,
JNPR,SMART,USD,,,3260900.0,28.25,29.80,,
QDEL,SMART,USD,,,768800.0,119.80,126.31,,
MIDD,SMART,USD,,,525700.0,172.52,183.19,,
CG,SMART,USD,,,1917000.0,46.49,,,
SCCO,SMART,USD,33250.0,NoMD,1403000.0,65.07,67.19,93299500.00,
JAZZ,SMART,USD,,,653800.0,138.26,146.79,,
AGCO,SMART,USD,,,658900.0,138.72,150.00,,
CTLT,SMART,USD,,,769400.0,104.30,,,
VXRT,SMART,USD,24920.0,NoMD,10391100.00,8.80,9.20,92480790.00,
TAP,SMART,USD,,,1828600.0,49.90,50.72,,
BNGO,SMART,USD,55488.0,NoMD,15969300.00,5.76,5.77,92302554.00,
IAC,SMART,USD,,,741500.0,120.01,148.00,,
SAVE,SMART,USD,,,3719600.0,24.15,24.63,,
FICO,SMART,USD,,,202500.0,425.00,,,
FND,SMART,USD,,,784300.0,111.48,120.83,,
TRMB,SMART,USD,,,1023700.0,85.64,91.85,,
BEN,SMART,USD,,,2776200.0,32.12,35.40,,
TXT,SMART,USD,,,1232000.0,71.72,75.89,,
NTRS,SMART,USD,,,780400.0,109.48,122.90,,
BMBL,SMART,USD,,,1830300.0,48.00,49.39,,
DUOL,SMART,USD,,,660400.0,127.80,151.41,,
LII,SMART,USD,,,264600.0,,,,
RPRX,SMART,USD,,,2324200.0,36.50,39.93,,
INCY,SMART,USD,,,1222800.0,70.96,83.84,,
BLD,SMART,USD,,,401000.0,,,,
QSR,SMART,USD,,,1374100.0,61.00,70.20,,
ALLE,SMART,USD,,,649500.0,,146.00,,
LOGI,SMART,USD,32424.0,NoMD,828200.0,107.90,108.00,89511856.00,
CFLT,SMART,USD,,,1657000.0,47.00,55.00,,
RE,SMART,USD,,,326900.0,185.00,,,
DT,SMART,USD,,,1392100.0,61.98,67.70,,
VOYA,SMART,USD,,,1317100.0,64.89,69.44,,
CENQU,SMART,USD,,,8895100.0,,,,
SENS,SMART,USD,27937.0,NoMD,28742300.00,3.05,3.08,88238861.00,
SYNH,SMART,USD,,,1003300.0,80.50,,,
RHI,SMART,USD,,,847200.0,100.50,106.27,,
CRSR,SMART,USD,,,3248600.0,27.00,27.28,,
CNQ,SMART,USD,3286.0,NoMD,2648700.0,32.65,32.88,87062769.00,
CDAY,SMART,USD,,,815700.0,,110.20,,
NVTA,SMART,USD,31560.0,NoMD,3296900.0,26.03,26.44,86708470.00,
PKG,SMART,USD,,,584600.0,0.10,151.09,,
HRL,SMART,USD,,,1858100.0,45.00,47.00,,
TBIO,SMART,USD,,,2263800.0,37.67,37.84,,
NTNX,SMART,USD,3800.0,NoMD,2248200.0,36.62,38.22,85431600.00,
BHVN,SMART,USD,,,732500.0,,,,
MTZ,SMART,USD,,,915900.0,90.93,96.05,,
PSTG,SMART,USD,,,4273100.0,18.90,20.35,,
TOL,SMART,USD,,,1391900.0,60.10,61.88,,
BNS,SMART,USD,,,1311700.0,62.40,65.00,,
CELH,SMART,USD,,,1163800.0,69.98,72.63,,
LKQ,SMART,USD,,,1672500.0,48.84,52.86,,
IIVI,SMART,USD,,,1332900.0,61.22,64.30,,
MASI,SMART,USD,,,318800.0,207.70,305.00,,
SPWR,SMART,USD,,,3707700.0,22.70,23.30,,
SITE,SMART,USD,,,419900.0,,,,
RJF,SMART,USD,,,601600.0,90.80,,,
CHK,SMART,USD,,,1470600.0,52.50,,,
BIGC,SMART,USD,,,1319900.0,57.80,68.68,,
OLLI,SMART,USD,,,973000.0,80.19,85.62,,
GPC,SMART,USD,,,667100.0,120.83,126.87,,
NYCB,SMART,USD,,,6576400.0,12.40,12.77,,
WU,SMART,USD,,,3680900.0,22.20,22.92,,
WPM,SMART,USD,,,1857500.0,42.51,44.80,,
TRIP,SMART,USD,,,2362800.0,34.00,35.34,,
XEC,SMART,USD,,,1290300.0,61.45,66.42,,
THO,SMART,USD,,,690600.0,116.07,122.51,,
CABO,SMART,USD,,,40300.0,0.03,,,
BEAM,SMART,USD,,,813300.0,92.05,101.02,,
WRK,SMART,USD,,,1603400.0,50.08,52.98,,
FHN,SMART,USD,,,5044600.0,15.82,17.90,,
FNV,SMART,USD,,,528300.0,130.00,160.33,,
PFG,SMART,USD,,,1221000.0,65.00,67.50,,
RIG,SMART,USD,2640.0,NoMD,24756600.00,3.30,3.50,81696780.00,
SONO,SMART,USD,872900.0,NoMD,1891600.0,42.75,43.35,81338800.00,
FEYE,SMART,USD,,,4500600.0,17.70,19.50,,
KGC,SMART,USD,,,13359500.00,6.01,6.12,,
SRPT,SMART,USD,,,1014100.0,70.00,80.49,,
VST,SMART,USD,,,4403400.0,18.25,18.52,,
EVRG,SMART,USD,,,1187000.0,56.15,68.30,,
DVA,SMART,USD,,,619300.0,126.17,131.70,,
ENTG,SMART,USD,23230.0,NoMD,694400.0,113.00,120.83,80654560.00,
FOUR,SMART,USD,,,958000.0,83.01,92.20,,
GDDY,SMART,USD,,,1129800.0,70.50,73.47,,
BYD,SMART,USD,,,1339500.0,53.19,63.94,,
EQT,SMART,USD,,,4485300.0,17.31,18.10,,
MDLA,SMART,USD,,,2396000.0,32.99,33.62,,
PNR,SMART,USD,,,1009300.0,78.01,81.51,,
LAZR,SMART,USD,18491.0,NoMD,4759700.0,16.86,17.02,80010557.00,
BR,SMART,USD,,,458800.0,140.00,,,
FL,SMART,USD,16830.0,NoMD,1419800.0,54.60,56.25,79650780.00,
NI,SMART,USD,,,3122700.0,24.52,26.30,,
OSH,SMART,USD,,,1557000.0,21.00,,,
ASO,SMART,USD,3700.0,NoMD,2141600.0,34.58,39.04,79239200.00,
UA,SMART,USD,,,3662600.0,21.00,21.99,,
WCN,SMART,USD,,,622400.0,,135.11,,
MTN,SMART,USD,,,264100.0,291.78,309.16,,
FMC,SMART,USD,,,835400.0,93.00,97.31,,
J,SMART,USD,,,570400.0,129.12,140.82,,
UPWK,SMART,USD,,,1848100.0,42.12,43.82,,
EXPR,SMART,USD,,,13048500.00,5.87,6.00,,
MOH,SMART,USD,,,315200.0,240.98,254.56,,
NOVA,SMART,USD,,,2299300.0,33.00,39.50,,
FBHS,SMART,USD,,,760900.0,89.55,113.17,,
PSFE,SMART,USD,42600.0,NoMD,7319900.0,10.65,10.75,77956935.00,
IOVA,SMART,USD,,,3579300.0,21.39,24.00,,
BWA,SMART,USD,,,1708100.0,44.19,46.15,,
HBI,SMART,USD,,,3805900.0,20.10,20.69,,
GPK,SMART,USD,,,4008800.0,19.05,20.30,,
LNT,SMART,USD,,,1270500.0,,,,
SHAK,SMART,USD,,,866200.0,86.74,91.75,,
ZIM,SMART,USD,167238.0,NoMD,1753000.0,43.51,43.80,77149530.00,
TXRH,SMART,USD,,,864900.0,86.56,91.15,,
CVE,SMART,USD,,,9358000.0,8.06,8.43,,
MVST,SMART,USD,8036.0,NoMD,6691000.0,11.30,11.48,76812680.00,
FATE,SMART,USD,8692.0,NoMD,882700.0,80.00,98.00,76724284.00,
OC,SMART,USD,,,797400.0,95.40,98.19,,
EMN,SMART,USD,,,661800.0,112.52,117.66,,
AR,SMART,USD,,,6068200.0,12.52,13.29,,
TPX,SMART,USD,,,1745200.0,43.00,44.81,,
BMO,SMART,USD,,,742900.0,99.00,110.20,,
SYNA,SMART,USD,,,441200.0,165.80,179.51,,
USFD,SMART,USD,,,2219200.0,32.95,34.95,,
IEX,SMART,USD,,,339800.0,215.94,229.44,,
KNX,SMART,USD,,,1505100.0,49.50,51.50,,
ABMD,SMART,USD,,,235600.0,290.00,,,
PTC,SMART,USD,,,572700.0,118.56,153.10,,
HOG,SMART,USD,,,1840900.0,40.40,41.62,,
XRAY,SMART,USD,,,1279500.0,58.30,59.56,,
CVAC,SMART,USD,,,1275800.0,57.80,58.98,,
SMAR,SMART,USD,,,1081200.0,67.26,71.35,,
PPD,SMART,USD,,,1624400.0,45.81,47.49,,
WOOF,SMART,USD,,,3797100.0,19.30,20.58,,
APPN,SMART,USD,,,751600.0,96.70,119.99,,
ELY,SMART,USD,,,2536100.0,,32.89,,
LTHM,SMART,USD,126888.0,NoMD,2982900.0,24.86,25.33,74214552.00,
KBH,SMART,USD,,,1692800.0,42.70,44.10,,
PFGC,SMART,USD,,,1592600.0,44.79,48.31,,
SPR,SMART,USD,,,1756400.0,40.00,43.50,,
JKHY,SMART,USD,,,415800.0,,195.00,,
WAL,SMART,USD,,,734200.0,97.06,102.65,,
FNF,SMART,USD,,,1489400.0,30.33,49.82,,
LC,SMART,USD,,,2500400.0,28.80,29.80,,
PLNT,SMART,USD,,,969800.0,71.60,78.28,,
ATO,SMART,USD,,,713700.0,86.10,110.00,,
HAS,SMART,USD,,,720800.0,98.05,103.05,,
AEM,SMART,USD,,,1220100.0,57.26,61.00,,
ACGL,SMART,USD,,,1724300.0,23.50,42.42,,
FLGT,SMART,USD,,,764500.0,89.76,100.00,,
ZION,SMART,USD,,,1296500.0,54.12,56.95,,
BMRN,SMART,USD,,,957000.0,73.00,75.99,,
FIGS,SMART,USD,34784.0,NoMD,1650100.0,42.50,43.50,71746348.00,
UTHR,SMART,USD,,,353900.0,196.41,207.70,,
INMD,SMART,USD,,,658200.0,102.04,113.00,,
SEE,SMART,USD,,,1182500.0,59.35,66.50,,
OMF,SMART,USD,,,1234100.0,56.05,59.66,,
AMCR,SMART,USD,,,5847300.0,11.51,12.30,,
STM,SMART,USD,38799.0,NoMD,1646400.0,43.15,43.17,70976304.00,
STEM,SMART,USD,14346.0,NoMD,2959900.0,23.91,24.00,70771209.00,
BKI,SMART,USD,,,915700.0,,92.00,,
NRXP,SMART,USD,,,4623200.0,14.85,15.90,,
SWBI,SMART,USD,,,2919200.0,24.04,26.36,,
MFC,SMART,USD,,,3491900.0,19.86,20.55,,
FULC,SMART,USD,,,3059300.0,22.61,23.00,,
GDRX,SMART,USD,,,1889800.0,35.50,37.06,,
ADS,SMART,USD,,,758800.0,,92.81,,
CBOE,SMART,USD,,,549600.0,116.12,,,
VAC,SMART,USD,,,475800.0,142.78,149.25,,
AYX,SMART,USD,,,1000600.0,69.00,74.50,,
ANVS,SMART,USD,,,1742000.0,39.00,43.40,,
SSNC,SMART,USD,,,897000.0,64.40,82.00,,
ATH,SMART,USD,,,1057500.0,47.00,,,
RIDE,SMART,USD,36915.0,NoMD,12911800.00,5.25,5.35,69078130.00,
RNR,SMART,USD,,,429200.0,,,,
AYI,SMART,USD,,,378400.0,,,,
YNDX,SMART,USD,13586.0,NoMD,1012800.0,67.99,68.10,68799504.00,
AXON,SMART,USD,,,370500.0,153.90,210.00,,
MRVI,SMART,USD,,,1185700.0,52.00,58.50,,
GTLS,SMART,USD,,,391300.0,130.00,,,
URBN,SMART,USD,,,1800400.0,37.20,38.60,,
AOS,SMART,USD,,,946800.0,70.00,72.87,,
NYT,SMART,USD,,,1417800.0,47.10,48.70,,
NEGG,SMART,USD,,,3697900.0,18.00,19.77,,
CRNC,SMART,USD,,,584200.0,106.00,128.83,,
LW,SMART,USD,,,1015300.0,65.23,68.28,,
DEN,SMART,USD,,,992700.0,60.60,,,
OGE,SMART,USD,,,1854500.0,34.91,36.73,,
COOK,SMART,USD,,,2514700.0,24.50,28.00,,
CFX,SMART,USD,,,1353500.0,48.71,53.67,,
TRP,SMART,USD,,,1398500.0,46.00,50.00,,
MGNI,SMART,USD,11876.0,NoMD,2262500.0,28.02,29.95,67173625.00,
BAP,SMART,USD,,,668100.0,35.00,116.85,,
SMG,SMART,USD,,,427700.0,139.50,173.52,,
EXP,SMART,USD,,,435600.0,147.02,159.40,,
ATOS,SMART,USD,7084.0,NoMD,20719500.00,3.16,3.22,66716790.00,
ARRY,SMART,USD,7028.0,NoMD,3792100.0,17.05,17.60,66627197.00,
MKL,SMART,USD,,,52200.0,1253.49,1315.03,,
CCJ,SMART,USD,,,3960500.0,16.32,16.99,,
CIEN,SMART,USD,,,1186400.0,55.20,56.51,,
SKX,SMART,USD,,,1241000.0,51.66,53.50,,
RRC,SMART,USD,1370.0,NoMD,4824900.0,13.44,13.85,66101130.00,
WEBR,SMART,USD,20956.0,NoMD,4091500.0,15.35,15.87,65954980.00,
ANF,SMART,USD,3753.0,NoMD,1754900.0,35.11,40.12,65861397.00,
NBIX,SMART,USD,,,737400.0,86.17,91.56,,
RVLV,SMART,USD,,,1093000.0,59.00,61.00,,
JEF,SMART,USD,,,1867800.0,34.42,35.09,,
LITE,SMART,USD,,,832400.0,77.00,81.30,,
BRKS,SMART,USD,,,789100.0,78.00,,,
LBTYK,SMART,USD,,,2224100.0,28.25,30.19,,
CARV,SMART,USD,,,3872400.0,14.20,18.70,,
DDS,SMART,USD,,,331300.0,189.52,202.87,,
AFG,SMART,USD,,,483300.0,,,,
CACC,SMART,USD,,,115300.0,,,,
PNW,SMART,USD,,,811900.0,77.60,82.12,,
CHDN,SMART,USD,,,336500.0,,,,
SIX,SMART,USD,,,1504100.0,41.61,44.13,,
ASTR,SMART,USD,9837.0,NoMD,5885400.0,10.95,11.00,64327422.00,
HRC,SMART,USD,,,479200.0,130.37,137.30,,
SAFM,SMART,USD,,,327100.0,192.00,230.00,,
MRTX,SMART,USD,,,457700.0,135.00,144.80,,
BOX,SMART,USD,,,2430900.0,25.84,26.50,,
MIC,SMART,USD,,,1622500.0,,39.79,,
BJ,SMART,USD,,,1268000.0,48.20,60.00,,
CINF,SMART,USD,,,524700.0,92.14,126.99,,
KLIC,SMART,USD,6500.0,NoMD,979800.0,63.00,65.00,63687000.00,
BC,SMART,USD,,,602400.0,100.00,108.84,,
GLOB,SMART,USD,,,234400.0,256.71,,,
WMS,SMART,USD,,,547200.0,110.90,120.85,,
THC,SMART,USD,,,904000.0,,76.50,,
BRKR,SMART,USD,,,763200.0,,85.00,,
STLA,SMART,USD,30562.0,NoMD,2897400.0,21.73,21.76,63250242.00,
SFIX,SMART,USD,,,1511500.0,40.00,42.50,,
CLR,SMART,USD,,,1727100.0,36.00,39.20,,
CRI,SMART,USD,,,600200.0,,,,
OVV,SMART,USD,,,2601000.0,24.00,24.70,,
LDOS,SMART,USD,,,659100.0,92.83,99.02,,
RYAN,SMART,USD,,,2096400.0,,,,
LEA,SMART,USD,,,368800.0,164.29,176.31,,
PACB,SMART,USD,,,2124400.0,29.47,32.00,,
BLNK,SMART,USD,13004.0,NoMD,1922400.0,32.10,32.88,62497224.00,
HSIC,SMART,USD,,,825600.0,73.99,77.67,,
MMAT,SMART,USD,96640.0,NoMD,19410400.00,3.20,3.23,62113280.00,
MKSI,SMART,USD,,,424600.0,130.85,147.50,,
BHC,SMART,USD,,,2241400.0,25.11,34.80,,
JOBY,SMART,USD,57114.0,NoMD,6164900.0,9.85,10.03,61772298.00,
ARMK,SMART,USD,,,1744800.0,30.10,37.50,,
VRT,SMART,USD,,,2273500.0,26.70,29.90,,
RDFN,SMART,USD,,,1155000.0,53.00,54.50,,
SWAV,SMART,USD,370000.0,NoMD,332800.0,180.01,194.40,61568000.00,
NWSA,SMART,USD,,,2614900.0,22.51,24.40,,
CGC,SMART,USD,,,3402400.0,17.78,18.89,,
OLN,SMART,USD,,,1253700.0,47.61,50.30,,
KL,SMART,USD,,,1512800.0,40.10,41.99,,
EXPI,SMART,USD,,,1241700.0,47.35,50.00,,
COHR,SMART,USD,,,254700.0,190.00,,,
NOV,SMART,USD,,,4604700.0,12.94,13.72,,
NLSN,SMART,USD,,,2638300.0,22.63,23.80,,
MQ,SMART,USD,,,2280600.0,25.00,28.80,,
NVST,SMART,USD,,,1512600.0,39.02,40.81,,
SABR,SMART,USD,,,5574200.0,10.60,11.10,,
NWL,SMART,USD,,,2344600.0,24.90,25.99,,
YOU,SMART,USD,,,1146900.0,52.25,55.05,,
OSK,SMART,USD,,,507600.0,0.10,123.78,,
BAH,SMART,USD,,,745500.0,,,,
CERE,SMART,USD,,,2308100.0,18.00,28.00,,
ALKS,SMART,USD,,,2081900.0,26.40,29.19,,
HUN,SMART,USD,,,2341800.0,25.40,26.33,,
SRNE,SMART,USD,,,6618100.0,8.91,9.01,,
WEX,SMART,USD,,,341300.0,168.85,181.02,,
GWRE,SMART,USD,,,530000.0,107.39,117.14,,
VRM,SMART,USD,18216.0,NoMD,1962700.0,30.00,31.00,59587572.00,
CSL,SMART,USD,,,286300.0,,,,
KCGI U,SMART,USD,,,5864300.0,,,,
XP,SMART,USD,,,1251500.0,41.00,51.82,,
CYTK,SMART,USD,,,1841900.0,30.93,33.01,,
SF,SMART,USD,,,857600.0,66.62,71.25,,
