Symbol,Exchange,Currency,Trades Found,Take Profit,Profit,StopLoss,Loss,Wins,%
ASH,SMART,USD,3,1,1,1,0,2,66.67
RCL,SMART,USD,3,1,1,1,0,2,66.67
CYTO,SMART,USD,3,1,1,1,0,2,66.67
ISRG,SMART,USD,3,1,1,1,0,2,66.67
SJI,SMART,USD,3,1,1,1,0,2,66.67
IRDM,SMART,USD,3,1,1,1,0,2,66.67
IDYA,SMART,USD,3,1,1,1,0,2,66.67
CSTM,SMART,USD,3,1,1,1,0,2,66.67
CAMT,SMART,USD,3,0,2,0,1,2,66.67
AVXL,SMART,USD,3,0,2,0,1,2,66.67
ARES,SMART,USD,3,0,2,0,1,2,66.67
PNR,SMART,USD,3,0,2,0,1,2,66.67
NEM,SMART,USD,3,0,2,1,0,2,66.67
TWLO,SMART,USD,3,0,2,1,0,2,66.67
QTWO,SMART,USD,3,0,2,1,0,2,66.67
CW,SMART,USD,3,0,2,1,0,2,66.67
NFG,SMART,USD,3,0,2,1,0,2,66.67
B,SMART,USD,3,0,2,1,0,2,66.67
BBY,SMART,USD,3,0,2,1,0,2,66.67
ADM,SMART,USD,3,0,2,1,0,2,66.67
RBA,SMART,USD,3,0,2,1,0,2,66.67
TAP,SMART,USD,3,0,2,1,0,2,66.67
MLHR,SMART,USD,3,0,2,1,0,2,66.67
BECN,SMART,USD,3,0,2,1,0,2,66.67
NX,SMART,USD,3,0,2,1,0,2,66.67
SEM,SMART,USD,3,0,2,1,0,2,66.67
FNV,SMART,USD,3,0,2,1,0,2,66.67
CF,SMART,USD,3,0,2,1,0,2,66.67
KNX,SMART,USD,3,0,2,1,0,2,66.67
ZGNX,SMART,USD,3,0,2,1,0,2,66.67
TEL,SMART,USD,3,0,2,1,0,2,66.67
FND,SMART,USD,3,0,2,1,0,2,66.67
DCI,SMART,USD,3,0,2,1,0,2,66.67
FICO,SMART,USD,3,0,2,1,0,2,66.67
BOX,SMART,USD,3,0,2,1,0,2,66.67
UBX,SMART,USD,3,0,2,1,0,2,66.67
NBIX,SMART,USD,3,0,2,1,0,2,66.67
ENBL,SMART,USD,3,0,2,1,0,2,66.67
BMRN,SMART,USD,3,0,2,1,0,2,66.67
GNRC,SMART,USD,3,0,2,1,0,2,66.67
COKE,SMART,USD,3,0,2,1,0,2,66.67
ACHC,SMART,USD,3,0,2,1,0,2,66.67
EXC,SMART,USD,3,0,2,1,0,2,66.67
CNK,SMART,USD,3,0,2,1,0,2,66.67
UPLD,SMART,USD,3,0,2,1,0,2,66.67
GDOT,SMART,USD,3,0,2,1,0,2,66.67
FBHS,SMART,USD,3,0,2,1,0,2,66.67
DDS,SMART,USD,3,0,2,1,0,2,66.67
CPRI,SMART,USD,3,0,2,1,0,2,66.67
MBUU,SMART,USD,5,2,1,1,1,3,60
PRLB,SMART,USD,5,2,1,2,0,3,60
DORM,SMART,USD,5,2,1,2,0,3,60
RH,SMART,USD,5,2,1,2,0,3,60
EVBG,SMART,USD,5,2,1,2,0,3,60
THG,SMART,USD,5,1,2,2,0,3,60
FE,SMART,USD,5,0,3,1,1,3,60
NMM,SMART,USD,5,0,3,2,0,3,60
THC,SMART,USD,5,0,3,2,0,3,60
ANSS,SMART,USD,7,2,2,2,1,4,57.14
CCJ,SMART,USD,6,3,0,3,0,3,50
LANC,SMART,USD,6,2,1,3,0,3,50
TRGP,SMART,USD,6,1,2,2,1,3,50
MOS,SMART,USD,6,1,2,3,0,3,50
GME,SMART,USD,4,2,0,1,1,2,50
ARGO,SMART,USD,4,2,0,1,1,2,50
GDDY,SMART,USD,4,2,0,2,0,2,50
PTC,SMART,USD,4,2,0,2,0,2,50
SYNH,SMART,USD,4,2,0,2,0,2,50
SIVB,SMART,USD,4,2,0,2,0,2,50
BIMI,SMART,USD,4,2,0,2,0,2,50
HCA,SMART,USD,4,2,0,2,0,2,50
UNF,SMART,USD,4,2,0,2,0,2,50
JLL,SMART,USD,4,1,1,1,1,2,50
MYRG,SMART,USD,4,1,1,1,1,2,50
AEO,SMART,USD,4,1,1,1,1,2,50
CPA,SMART,USD,4,1,1,1,1,2,50
APPS,SMART,USD,4,1,1,1,1,2,50
SCWX,SMART,USD,4,1,1,1,1,2,50
RDFN,SMART,USD,4,1,1,1,1,2,50
ATUS,SMART,USD,4,1,1,1,1,2,50
AXNX,SMART,USD,4,1,1,1,1,2,50
DAVA,SMART,USD,4,1,1,1,1,2,50
SD,SMART,USD,4,1,1,1,1,2,50
CAI,SMART,USD,4,1,1,2,0,2,50
GBCI,SMART,USD,4,1,1,2,0,2,50
MANH,SMART,USD,4,1,1,2,0,2,50
JJSF,SMART,USD,4,1,1,2,0,2,50
CENX,SMART,USD,4,1,1,2,0,2,50
TRMB,SMART,USD,4,1,1,2,0,2,50
ALLY,SMART,USD,4,1,1,2,0,2,50
RARE,SMART,USD,4,1,1,2,0,2,50
VNE,SMART,USD,4,1,1,2,0,2,50
MTH,SMART,USD,4,1,1,2,0,2,50
SNOA,SMART,USD,4,1,1,2,0,2,50
SITE,SMART,USD,4,1,1,2,0,2,50
CALX,SMART,USD,4,1,1,2,0,2,50
AIN,SMART,USD,4,0,2,0,2,2,50
CRK,SMART,USD,4,0,2,1,1,2,50
CNP,SMART,USD,4,0,2,1,1,2,50
SKY,SMART,USD,4,0,2,1,1,2,50
DCPH,SMART,USD,4,0,2,1,1,2,50
LPSN,SMART,USD,4,0,2,1,1,2,50
LOVE,SMART,USD,4,0,2,1,1,2,50
ATSG,SMART,USD,4,0,2,2,0,2,50
AWR,SMART,USD,4,0,2,2,0,2,50
SBLK,SMART,USD,4,0,2,2,0,2,50
MTZ,SMART,USD,4,0,2,2,0,2,50
FUL,SMART,USD,4,0,2,2,0,2,50
BKNG,SMART,USD,4,0,2,2,0,2,50
GRMN,SMART,USD,4,0,2,2,0,2,50
MIME,SMART,USD,4,0,2,2,0,2,50
IVC,SMART,USD,4,0,2,2,0,2,50
OKTA,SMART,USD,4,0,2,2,0,2,50
CELH,SMART,USD,4,0,2,2,0,2,50
TSE,SMART,USD,4,0,2,2,0,2,50
BIG,SMART,USD,4,0,2,2,0,2,50
TXRH,SMART,USD,4,0,2,2,0,2,50
BCO,SMART,USD,4,0,2,2,0,2,50
SNDX,SMART,USD,4,0,2,2,0,2,50
GE,SMART,USD,4,0,2,2,0,2,50
M,SMART,USD,2,1,0,0,1,1,50
IDXX,SMART,USD,2,1,0,0,1,1,50
GPI,SMART,USD,2,1,0,0,1,1,50
GOLF,SMART,USD,2,1,0,0,1,1,50
NSTG,SMART,USD,2,1,0,0,1,1,50
NBEV,SMART,USD,2,1,0,0,1,1,50
SYBX,SMART,USD,2,1,0,0,1,1,50
CTLP,SMART,USD,2,1,0,0,1,1,50
EXPI,SMART,USD,2,1,0,0,1,1,50
MWA,SMART,USD,2,1,0,0,1,1,50
ATH,SMART,USD,2,1,0,0,1,1,50
AMPH,SMART,USD,2,1,0,1,0,1,50
CE,SMART,USD,2,1,0,1,0,1,50
TMO,SMART,USD,2,1,0,1,0,1,50
RGA,SMART,USD,2,1,0,1,0,1,50
MLI,SMART,USD,2,1,0,1,0,1,50
GS,SMART,USD,2,1,0,1,0,1,50
KHC,SMART,USD,2,1,0,1,0,1,50
OR,SMART,USD,2,1,0,1,0,1,50
BAP,SMART,USD,2,1,0,1,0,1,50
UONE,SMART,USD,2,1,0,1,0,1,50
DPZ,SMART,USD,2,1,0,1,0,1,50
GBT,SMART,USD,2,1,0,1,0,1,50
SWIR,SMART,USD,2,1,0,1,0,1,50
LECO,SMART,USD,2,1,0,1,0,1,50
WTFC,SMART,USD,2,1,0,1,0,1,50
NFBK,SMART,USD,2,1,0,1,0,1,50
SAFM,SMART,USD,2,1,0,1,0,1,50
PLUG,SMART,USD,2,1,0,1,0,1,50
IPGP,SMART,USD,2,1,0,1,0,1,50
MDXG,SMART,USD,2,1,0,1,0,1,50
PAYC,SMART,USD,2,1,0,1,0,1,50
MATX,SMART,USD,2,1,0,1,0,1,50
LGF B,SMART,USD,2,1,0,1,0,1,50
TVTY,SMART,USD,2,1,0,1,0,1,50
FOXF,SMART,USD,2,1,0,1,0,1,50
FOLD,SMART,USD,2,1,0,1,0,1,50
HALO,SMART,USD,2,1,0,1,0,1,50
CVBF,SMART,USD,2,1,0,1,0,1,50
HQY,SMART,USD,2,1,0,1,0,1,50
FBK,SMART,USD,2,1,0,1,0,1,50
AGI,SMART,USD,2,1,0,1,0,1,50
PEG,SMART,USD,2,1,0,1,0,1,50
NOG,SMART,USD,2,1,0,1,0,1,50
ZOM,SMART,USD,2,1,0,1,0,1,50
F,SMART,USD,2,1,0,1,0,1,50
CIGI,SMART,USD,2,1,0,1,0,1,50
CNS,SMART,USD,2,1,0,1,0,1,50
BLNK,SMART,USD,2,1,0,1,0,1,50
MDP,SMART,USD,2,1,0,1,0,1,50
ITRM,SMART,USD,2,1,0,1,0,1,50
LIVX,SMART,USD,2,1,0,1,0,1,50
NPTN,SMART,USD,2,1,0,1,0,1,50
TEN,SMART,USD,2,1,0,1,0,1,50
HCI,SMART,USD,2,1,0,1,0,1,50
WGO,SMART,USD,2,1,0,1,0,1,50
GGG,SMART,USD,2,1,0,1,0,1,50
MMM,SMART,USD,2,1,0,1,0,1,50
HLIO,SMART,USD,2,1,0,1,0,1,50
FAF,SMART,USD,2,1,0,1,0,1,50
ALV,SMART,USD,2,1,0,1,0,1,50
PPSI,SMART,USD,2,1,0,1,0,1,50
CCL,SMART,USD,2,1,0,1,0,1,50
EAF,SMART,USD,2,1,0,1,0,1,50
PSTI,SMART,USD,2,1,0,1,0,1,50
SPWR,SMART,USD,2,1,0,1,0,1,50
TV,SMART,USD,2,1,0,1,0,1,50
RUSHA,SMART,USD,2,1,0,1,0,1,50
CCMP,SMART,USD,2,1,0,1,0,1,50
MPWR,SMART,USD,2,1,0,1,0,1,50
KBSF,SMART,USD,2,1,0,1,0,1,50
ZYXI,SMART,USD,2,1,0,1,0,1,50
LTHM,SMART,USD,2,1,0,1,0,1,50
APA,SMART,USD,2,1,0,1,0,1,50
CGRN,SMART,USD,2,1,0,1,0,1,50
D,SMART,USD,2,1,0,1,0,1,50
TRUP,SMART,USD,2,1,0,1,0,1,50
CMP,SMART,USD,2,1,0,1,0,1,50
LBRDA,SMART,USD,2,1,0,1,0,1,50
FTAI,SMART,USD,2,1,0,1,0,1,50
ZYME,SMART,USD,2,1,0,1,0,1,50
CCXI,SMART,USD,2,1,0,1,0,1,50
LNTH,SMART,USD,2,1,0,1,0,1,50
LOB,SMART,USD,2,1,0,1,0,1,50
MAG,SMART,USD,2,1,0,1,0,1,50
FCEL,SMART,USD,2,1,0,1,0,1,50
AWI,SMART,USD,2,1,0,1,0,1,50
CLDX,SMART,USD,2,1,0,1,0,1,50
AMCX,SMART,USD,2,1,0,1,0,1,50
BLFS,SMART,USD,2,1,0,1,0,1,50
ON,SMART,USD,2,1,0,1,0,1,50
UAVS,SMART,USD,2,1,0,1,0,1,50
MRNA,SMART,USD,2,1,0,1,0,1,50
FLNT,SMART,USD,2,1,0,1,0,1,50
APLS,SMART,USD,2,1,0,1,0,1,50
HTLD,SMART,USD,2,0,1,0,1,1,50
RHI,SMART,USD,2,0,1,0,1,1,50
RDUS,SMART,USD,2,0,1,0,1,1,50
HLI,SMART,USD,2,0,1,0,1,1,50
THRM,SMART,USD,2,0,1,0,1,1,50
FULT,SMART,USD,2,0,1,0,1,1,50
RGLS,SMART,USD,2,0,1,0,1,1,50
BERY,SMART,USD,2,0,1,0,1,1,50
SUPN,SMART,USD,2,0,1,0,1,1,50
HEPA,SMART,USD,2,0,1,0,1,1,50
TMHC,SMART,USD,2,0,1,0,1,1,50
MMYT,SMART,USD,2,0,1,0,1,1,50
KEYS,SMART,USD,2,0,1,0,1,1,50
TSN,SMART,USD,2,0,1,0,1,1,50
FMC,SMART,USD,2,0,1,0,1,1,50
TSCO,SMART,USD,2,0,1,0,1,1,50
ZYNE,SMART,USD,2,0,1,0,1,1,50
CWST,SMART,USD,2,0,1,0,1,1,50
USM,SMART,USD,2,0,1,0,1,1,50
UNVR,SMART,USD,2,0,1,0,1,1,50
DTE,SMART,USD,2,0,1,0,1,1,50
TGNA,SMART,USD,2,0,1,0,1,1,50
NR,SMART,USD,2,0,1,0,1,1,50
KBR,SMART,USD,2,0,1,0,1,1,50
AEMD,SMART,USD,2,0,1,0,1,1,50
LNT,SMART,USD,2,0,1,0,1,1,50
KAR,SMART,USD,2,0,1,0,1,1,50
XRX,SMART,USD,2,0,1,0,1,1,50
STIM,SMART,USD,2,0,1,0,1,1,50
RKT,SMART,USD,2,0,1,0,1,1,50
FRG,SMART,USD,2,0,1,0,1,1,50
TTC,SMART,USD,2,0,1,1,0,1,50
ACIW,SMART,USD,2,0,1,1,0,1,50
ADMP,SMART,USD,2,0,1,1,0,1,50
HOLI,SMART,USD,2,0,1,1,0,1,50
ABMD,SMART,USD,2,0,1,1,0,1,50
GBR,SMART,USD,2,0,1,1,0,1,50
IDT,SMART,USD,2,0,1,1,0,1,50
ETSY,SMART,USD,2,0,1,1,0,1,50
AYI,SMART,USD,2,0,1,1,0,1,50
WCC,SMART,USD,2,0,1,1,0,1,50
GVA,SMART,USD,2,0,1,1,0,1,50
PCAR,SMART,USD,2,0,1,1,0,1,50
TCBI,SMART,USD,2,0,1,1,0,1,50
PWR,SMART,USD,2,0,1,1,0,1,50
TWTR,SMART,USD,2,0,1,1,0,1,50
ALGT,SMART,USD,2,0,1,1,0,1,50
GIS,SMART,USD,2,0,1,1,0,1,50
BCOR,SMART,USD,2,0,1,1,0,1,50
OPK,SMART,USD,2,0,1,1,0,1,50
SCHW,SMART,USD,2,0,1,1,0,1,50
MET,SMART,USD,2,0,1,1,0,1,50
AAON,SMART,USD,2,0,1,1,0,1,50
OI,SMART,USD,2,0,1,1,0,1,50
PEGA,SMART,USD,2,0,1,1,0,1,50
BG,SMART,USD,2,0,1,1,0,1,50
RDWR,SMART,USD,2,0,1,1,0,1,50
PRFT,SMART,USD,2,0,1,1,0,1,50
PRGS,SMART,USD,2,0,1,1,0,1,50
ERII,SMART,USD,2,0,1,1,0,1,50
ARW,SMART,USD,2,0,1,1,0,1,50
JAZZ,SMART,USD,2,0,1,1,0,1,50
GNUS,SMART,USD,2,0,1,1,0,1,50
BEP,SMART,USD,2,0,1,1,0,1,50
TU,SMART,USD,2,0,1,1,0,1,50
IMMR,SMART,USD,2,0,1,1,0,1,50
CBIO,SMART,USD,2,0,1,1,0,1,50
ISEE,SMART,USD,2,0,1,1,0,1,50
RELX,SMART,USD,2,0,1,1,0,1,50
UFPI,SMART,USD,2,0,1,1,0,1,50
SCI,SMART,USD,2,0,1,1,0,1,50
EQX,SMART,USD,2,0,1,1,0,1,50
WPM,SMART,USD,2,0,1,1,0,1,50
SRCL,SMART,USD,2,0,1,1,0,1,50
ICUI,SMART,USD,2,0,1,1,0,1,50
HRTX,SMART,USD,2,0,1,1,0,1,50
VRSK,SMART,USD,2,0,1,1,0,1,50
BCE,SMART,USD,2,0,1,1,0,1,50
MTSI,SMART,USD,2,0,1,1,0,1,50
SRPT,SMART,USD,2,0,1,1,0,1,50
KURA,SMART,USD,2,0,1,1,0,1,50
ALE,SMART,USD,2,0,1,1,0,1,50
BRC,SMART,USD,2,0,1,1,0,1,50
PFGC,SMART,USD,2,0,1,1,0,1,50
IBTX,SMART,USD,2,0,1,1,0,1,50
WAFD,SMART,USD,2,0,1,1,0,1,50
JEF,SMART,USD,2,0,1,1,0,1,50
LEA,SMART,USD,2,0,1,1,0,1,50
Z,SMART,USD,2,0,1,1,0,1,50
ZG,SMART,USD,2,0,1,1,0,1,50
VG,SMART,USD,2,0,1,1,0,1,50
IR,SMART,USD,2,0,1,1,0,1,50
ENG,SMART,USD,2,0,1,1,0,1,50
BWEN,SMART,USD,2,0,1,1,0,1,50
FCNCA,SMART,USD,2,0,1,1,0,1,50
HEES,SMART,USD,2,0,1,1,0,1,50
QTRX,SMART,USD,2,0,1,1,0,1,50
OXM,SMART,USD,2,0,1,1,0,1,50
EDIT,SMART,USD,2,0,1,1,0,1,50
CDW,SMART,USD,2,0,1,1,0,1,50
MC,SMART,USD,2,0,1,1,0,1,50
TRHC,SMART,USD,2,0,1,1,0,1,50
WDFC,SMART,USD,2,0,1,1,0,1,50
CYBR,SMART,USD,2,0,1,1,0,1,50
AMR,SMART,USD,2,0,1,1,0,1,50
RPM,SMART,USD,2,0,1,1,0,1,50
SFIX,SMART,USD,2,0,1,1,0,1,50
GMAB,SMART,USD,2,0,1,1,0,1,50
LIND,SMART,USD,2,0,1,1,0,1,50
GNTX,SMART,USD,2,0,1,1,0,1,50
DPW,SMART,USD,2,0,1,1,0,1,50
HUM,SMART,USD,2,0,1,1,0,1,50
EVRI,SMART,USD,2,0,1,1,0,1,50
ARNA,SMART,USD,2,0,1,1,0,1,50
RCM,SMART,USD,2,0,1,1,0,1,50
CTSH,SMART,USD,2,0,1,1,0,1,50
BXS,SMART,USD,2,0,1,1,0,1,50
MRO,SMART,USD,2,0,1,1,0,1,50
BCC,SMART,USD,2,0,1,1,0,1,50
AEL,SMART,USD,2,0,1,1,0,1,50
AMKR,SMART,USD,2,0,1,1,0,1,50
INDP,SMART,USD,2,0,1,1,0,1,50
TOL,SMART,USD,2,0,1,1,0,1,50
REFR,SMART,USD,2,0,1,1,0,1,50
CRON,SMART,USD,2,0,1,1,0,1,50
SHLX,SMART,USD,2,0,1,1,0,1,50
AXTI,SMART,USD,2,0,1,1,0,1,50
PIXY,SMART,USD,2,0,1,1,0,1,50
PLNT,SMART,USD,2,0,1,1,0,1,50
COHU,SMART,USD,2,0,1,1,0,1,50
LCII,SMART,USD,2,0,1,1,0,1,50
AOSL,SMART,USD,2,0,1,1,0,1,50
VOD,SMART,USD,2,0,1,1,0,1,50
LII,SMART,USD,2,0,1,1,0,1,50
MSEX,SMART,USD,2,0,1,1,0,1,50
DGLY,SMART,USD,2,0,1,1,0,1,50
MMAT,SMART,USD,2,0,1,1,0,1,50
RRC,SMART,USD,2,0,1,1,0,1,50
LPTH,SMART,USD,2,0,1,1,0,1,50
DECK,SMART,USD,2,0,1,1,0,1,50
TELL,SMART,USD,2,0,1,1,0,1,50
RLI,SMART,USD,2,0,1,1,0,1,50
MCO,SMART,USD,2,0,1,1,0,1,50
GCI,SMART,USD,2,0,1,1,0,1,50
LDOS,SMART,USD,2,0,1,1,0,1,50
PLAN,SMART,USD,2,0,1,1,0,1,50
ZM,SMART,USD,2,0,1,1,0,1,50
MASI,SMART,USD,2,0,1,1,0,1,50
RNR,SMART,USD,2,0,1,1,0,1,50
GPS,SMART,USD,2,0,1,1,0,1,50
SBBP,SMART,USD,2,0,1,1,0,1,50
CVLT,SMART,USD,2,0,1,1,0,1,50
ESTA,SMART,USD,2,0,1,1,0,1,50
SCPL,SMART,USD,2,0,1,1,0,1,50
KEP,SMART,USD,2,0,1,1,0,1,50
CRS,SMART,USD,2,0,1,1,0,1,50
ESE,SMART,USD,2,0,1,1,0,1,50
UPS,SMART,USD,2,0,1,1,0,1,50
SPR,SMART,USD,2,0,1,1,0,1,50
LL,SMART,USD,2,0,1,1,0,1,50
ASML,SMART,USD,2,0,1,1,0,1,50
NEE,SMART,USD,2,0,1,1,0,1,50
FREQ,SMART,USD,2,0,1,1,0,1,50
RADA,SMART,USD,2,0,1,1,0,1,50
ABM,SMART,USD,2,0,1,1,0,1,50
IGMS,SMART,USD,2,0,1,1,0,1,50
SWX,SMART,USD,2,0,1,1,0,1,50
ONB,SMART,USD,2,0,1,1,0,1,50
CHTR,SMART,USD,2,0,1,1,0,1,50
DKNG,SMART,USD,2,0,1,1,0,1,50
RAIL,SMART,USD,2,0,1,1,0,1,50
AMZN,SMART,USD,2,0,1,1,0,1,50
CLBK,SMART,USD,2,0,1,1,0,1,50
TFFP,SMART,USD,2,0,1,1,0,1,50
FVRR,SMART,USD,2,0,1,1,0,1,50
UBSI,SMART,USD,2,0,1,1,0,1,50
TARO,SMART,USD,2,0,1,1,0,1,50
PSN,SMART,USD,2,0,1,1,0,1,50
LW,SMART,USD,2,0,1,1,0,1,50
BRBR,SMART,USD,2,0,1,1,0,1,50
MTB,SMART,USD,2,0,1,1,0,1,50
APD,SMART,USD,2,0,1,1,0,1,50
CWEN,SMART,USD,2,0,1,1,0,1,50
SHOO,SMART,USD,2,0,1,1,0,1,50
SPI,SMART,USD,2,0,1,1,0,1,50
KW,SMART,USD,2,0,1,1,0,1,50
AER,SMART,USD,2,0,1,1,0,1,50
BK,SMART,USD,2,0,1,1,0,1,50
MTX,SMART,USD,2,0,1,1,0,1,50
INFO,SMART,USD,2,0,1,1,0,1,50
LBTYA,SMART,USD,2,0,1,1,0,1,50
CODI,SMART,USD,2,0,1,1,0,1,50
SPNT,SMART,USD,2,0,1,1,0,1,50
FAST,SMART,USD,2,0,1,1,0,1,50
PACK,SMART,USD,2,0,1,1,0,1,50
RDN,SMART,USD,2,0,1,1,0,1,50
PAYX,SMART,USD,2,0,1,1,0,1,50
DKS,SMART,USD,2,0,1,1,0,1,50
UI,SMART,USD,2,0,1,1,0,1,50
VMW,SMART,USD,2,0,1,1,0,1,50
SI,SMART,USD,2,0,1,1,0,1,50
CHEF,SMART,USD,2,0,1,1,0,1,50
FLL,SMART,USD,2,0,1,1,0,1,50
DFIN,SMART,USD,2,0,1,1,0,1,50
BBDC,SMART,USD,2,0,1,1,0,1,50
MRNS,SMART,USD,7,1,2,4,0,3,42.86
WDAY,SMART,USD,7,1,2,4,0,3,42.86
CNR,SMART,USD,5,2,0,2,1,2,40
JWN,SMART,USD,5,2,0,2,1,2,40
CAR,SMART,USD,5,2,0,3,0,2,40
LUMN,SMART,USD,5,2,0,3,0,2,40
CVNA,SMART,USD,5,2,0,3,0,2,40
KBH,SMART,USD,5,2,0,3,0,2,40
UHS,SMART,USD,5,1,1,1,2,2,40
CLH,SMART,USD,5,1,1,1,2,2,40
SMG,SMART,USD,5,1,1,2,1,2,40
SEE,SMART,USD,5,1,1,2,1,2,40
GWB,SMART,USD,5,1,1,2,1,2,40
AERI,SMART,USD,5,1,1,3,0,2,40
OLLI,SMART,USD,5,1,1,3,0,2,40
NMIH,SMART,USD,5,1,1,3,0,2,40
BLUE,SMART,USD,5,1,1,3,0,2,40
VCYT,SMART,USD,5,1,1,3,0,2,40
ROLL,SMART,USD,5,0,2,2,1,2,40
CVLG,SMART,USD,5,0,2,3,0,2,40
FIVE,SMART,USD,5,0,2,3,0,2,40
GHC,SMART,USD,5,0,2,3,0,2,40
DAR,SMART,USD,5,0,2,3,0,2,40
RJF,SMART,USD,5,0,2,3,0,2,40
SFBS,SMART,USD,9,1,2,5,1,3,33.33
HLT,SMART,USD,6,2,0,4,0,2,33.33
MAR,SMART,USD,6,1,1,3,1,2,33.33
WMS,SMART,USD,6,1,1,4,0,2,33.33
LULU,SMART,USD,6,1,1,4,0,2,33.33
ENPH,SMART,USD,6,0,2,4,0,2,33.33
CDAY,SMART,USD,6,0,2,4,0,2,33.33
STAF,SMART,USD,3,1,0,1,1,1,33.33
FATE,SMART,USD,3,1,0,1,1,1,33.33
IPG,SMART,USD,3,1,0,1,1,1,33.33
GNK,SMART,USD,3,1,0,1,1,1,33.33
AYTU,SMART,USD,3,1,0,1,1,1,33.33
ENB,SMART,USD,3,1,0,1,1,1,33.33
RGNX,SMART,USD,3,1,0,1,1,1,33.33
J,SMART,USD,3,1,0,1,1,1,33.33
OXBR,SMART,USD,3,1,0,1,1,1,33.33
APAM,SMART,USD,3,1,0,1,1,1,33.33
KNSA,SMART,USD,3,1,0,1,1,1,33.33
GLW,SMART,USD,3,1,0,2,0,1,33.33
AMP,SMART,USD,3,1,0,2,0,1,33.33
X,SMART,USD,3,1,0,2,0,1,33.33
JPM,SMART,USD,3,1,0,2,0,1,33.33
CUTR,SMART,USD,3,1,0,2,0,1,33.33
SNV,SMART,USD,3,1,0,2,0,1,33.33
HSKA,SMART,USD,3,1,0,2,0,1,33.33
NUE,SMART,USD,3,1,0,2,0,1,33.33
POLA,SMART,USD,3,1,0,2,0,1,33.33
SAM,SMART,USD,3,1,0,2,0,1,33.33
ALSN,SMART,USD,3,1,0,2,0,1,33.33
AIT,SMART,USD,3,1,0,2,0,1,33.33
PEN,SMART,USD,3,1,0,2,0,1,33.33
UMPQ,SMART,USD,3,1,0,2,0,1,33.33
YNDX,SMART,USD,3,1,0,2,0,1,33.33
PDCE,SMART,USD,3,1,0,2,0,1,33.33
PHG,SMART,USD,3,1,0,2,0,1,33.33
BAM,SMART,USD,3,1,0,2,0,1,33.33
MTW,SMART,USD,3,1,0,2,0,1,33.33
TEX,SMART,USD,3,1,0,2,0,1,33.33
TRMK,SMART,USD,3,1,0,2,0,1,33.33
AVAV,SMART,USD,3,1,0,2,0,1,33.33
HEI A,SMART,USD,3,1,0,2,0,1,33.33
CARG,SMART,USD,3,1,0,2,0,1,33.33
NSP,SMART,USD,3,1,0,2,0,1,33.33
VKTX,SMART,USD,3,1,0,2,0,1,33.33
BJRI,SMART,USD,3,1,0,2,0,1,33.33
SCCO,SMART,USD,3,1,0,2,0,1,33.33
SEIC,SMART,USD,3,1,0,2,0,1,33.33
NOMD,SMART,USD,3,1,0,2,0,1,33.33
BYSI,SMART,USD,3,1,0,2,0,1,33.33
KGC,SMART,USD,3,1,0,2,0,1,33.33
ZBRA,SMART,USD,3,1,0,2,0,1,33.33
PLAB,SMART,USD,3,1,0,2,0,1,33.33
ESGC,SMART,USD,3,1,0,2,0,1,33.33
CALM,SMART,USD,3,1,0,2,0,1,33.33
KLAC,SMART,USD,3,1,0,2,0,1,33.33
CLR,SMART,USD,3,1,0,2,0,1,33.33
MORF,SMART,USD,3,1,0,2,0,1,33.33
ALL,SMART,USD,3,1,0,2,0,1,33.33
EGHT,SMART,USD,3,1,0,2,0,1,33.33
NOC,SMART,USD,3,1,0,2,0,1,33.33
CXW,SMART,USD,3,1,0,2,0,1,33.33
CBAT,SMART,USD,3,1,0,2,0,1,33.33
GOVX,SMART,USD,3,1,0,2,0,1,33.33
HPQ,SMART,USD,3,0,1,0,2,1,33.33
HI,SMART,USD,3,0,1,1,1,1,33.33
LYV,SMART,USD,3,0,1,1,1,1,33.33
SIGA,SMART,USD,3,0,1,1,1,1,33.33
ETD,SMART,USD,3,0,1,1,1,1,33.33
CASY,SMART,USD,3,0,1,1,1,1,33.33
BR,SMART,USD,3,0,1,1,1,1,33.33
CRSP,SMART,USD,3,0,1,1,1,1,33.33
GOGL,SMART,USD,3,0,1,1,1,1,33.33
MRSN,SMART,USD,3,0,1,1,1,1,33.33
CSGP,SMART,USD,3,0,1,1,1,1,33.33
TOWN,SMART,USD,3,0,1,1,1,1,33.33
RPD,SMART,USD,3,0,1,1,1,1,33.33
ENOB,SMART,USD,3,0,1,1,1,1,33.33
AGIO,SMART,USD,3,0,1,1,1,1,33.33
CNSL,SMART,USD,3,0,1,1,1,1,33.33
LILAK,SMART,USD,3,0,1,1,1,1,33.33
FRTA,SMART,USD,3,0,1,1,1,1,33.33
ITCI,SMART,USD,3,0,1,1,1,1,33.33
AON,SMART,USD,3,0,1,1,1,1,33.33
SIEB,SMART,USD,3,0,1,1,1,1,33.33
NM,SMART,USD,3,0,1,2,0,1,33.33
LEN,SMART,USD,3,0,1,2,0,1,33.33
OEC,SMART,USD,3,0,1,2,0,1,33.33
TGT,SMART,USD,3,0,1,2,0,1,33.33
WRK,SMART,USD,3,0,1,2,0,1,33.33
CHH,SMART,USD,3,0,1,2,0,1,33.33
PJT,SMART,USD,3,0,1,2,0,1,33.33
CYH,SMART,USD,3,0,1,2,0,1,33.33
GATX,SMART,USD,3,0,1,2,0,1,33.33
APPF,SMART,USD,3,0,1,2,0,1,33.33
